time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
1200,2024-04-08 17:27:08,39.10169437048,-96.5962293633869,0,,,1112.3357212903,0.656168,0,0.304154209208,0.42966536808,16,4,0,1112.3357212903,0,0,0.304154209208,0,0,0,259.7, -1.8, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,96.44,1112.3357212903,0,41,Motors_Started,
1300,2024-04-08 17:27:08,39.1016943279238,-96.5962294153276,0,,,1112.3357212903,0.656168,0,0.325152241376,0.4510498832,16,4,25.332,1112.3357212903,0,0,0.325152241376,0,0,0,259.7, -1.8, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,4.278,96.44,1112.3357212903,0,41,Motors_Started,
1400,2024-04-08 17:27:08,39.1016942661255,-96.5962294628609,0,,,1112.3357212903,0.656168,0,0.34944554924,0.47730972656,16,4,25.332,1112.3357212903,0,0,0.34944554924,0,0,0,259.7, -1.8, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,4.278,96.44,1112.3357212903,0,41,Motors_Started,
1500,2024-04-08 17:27:08,39.1016942222222,-96.5962295164549,0,,,1112.3357212903,0.656168,0,0.3712598544,0.49937337556,16,4,25.332,1112.3357212903,0,0,0.3712598544,0,0,0,259.7, -1.8, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,4.278,96.44,1112.3357212903,0,41,Motors_Started,
1600,2024-04-08 17:27:08,39.1016941574348,-96.5962295621143,0,,,1112.3357212903,0.656168,0,0.39618111504,0.52631563364,16,4,25.332,1112.3357212903,0,0,0.39618111504,0,0,0,259.7, -1.8, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,4.278,96.44,1112.3357212903,0,41,Motors_Started,
1700,2024-04-08 17:27:08,39.1016941108582,-96.5962296106819,0,,,1112.3357212903,0.656168,0,0.41764108948,0.54817587056,16,4,25.332,1112.3357212903,0,0,0.41764108948,0,0,0,259.7, -1.8, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,4.278,96.44,1112.3357212903,0,41,Motors_Started,
1800,2024-04-08 17:27:08,39.1016940453507,-96.5962294962896,0,,,1112.3357212903,0.656168,0,0.41028872704,0.58842849652,16,4,25.332,1112.3357212903,0,0,0.41764108948,0,0,0,259.7, -1.8, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,4.278,96.44,1112.3357212903,0,41,Motors_Started,
1900,2024-04-08 17:27:09,39.1016939979221,-96.5962295376421,0,,,1112.3357212903,0.656168,0,0.4308727172,0.60932088564,16,4,25.332,1112.3357212903,0,0,0.4308727172,0,0,0,259.7, -1.8, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,4.278,96.44,1112.3357212903,0,41,Motors_Started,
2000,2024-04-08 17:27:09,39.1016937835416,-96.5962296042283,0,,,1112.3357212903,0.656168,0,0.50207350688,0.68977692496,16,4,25.332,1112.3357212903,0,0,0.50207350688,0,0,0,259.7, -1.8, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,4.278,96.44,1112.3357212903,0,10,Assisted_Takeoff,
2100,2024-04-08 17:27:09,39.1016937202564,-96.5962296441575,0,,,1112.3357212903,0.656168,0,0.52715224784,0.7154855872,16,4,25.332,1112.3357212903,0,0,0.52715224784,0,0,0,259.7, -1.8, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,4.278,96.44,1112.3357212903,0,10,Assisted_Takeoff,
2200,2024-04-08 17:27:09,39.1016936914528,-96.5962295629632,0,,,1112.3357212903,0.656168,0,0.52166012168,0.74076117856,16,4,25.332,1112.3357212903,0,0,0.52715224784,0,0,0,259.7, -1.8, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,4.278,96.44,1112.3357212903,0,10,Assisted_Takeoff,
2300,2024-04-08 17:27:09,39.1016936292757,-96.5962295900046,0,,,1112.3357212903,0.656168,0,0.54458991244,0.76470474888,16,4,25.074,1112.3357212903,0,0,0.54458991244,0,0,0,259.7, -1.8, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,5.128,96.44,1112.3357212903,0,10,Assisted_Takeoff,
2400,2024-04-08 17:27:09,39.1016935946745,-96.5962296683181,0,,,1112.3357212903,0.656168,0,0.56775592368,0.79021984156,16,4,25.074,1112.3357212903,0,0,0.56775592368,0,0,0,259.7, -1.8, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,5.128,96.44,1112.3357212903,0,10,Assisted_Takeoff,
2500,2024-04-08 17:27:09,39.1016935347573,-96.5962296987389,0,,,1112.3357212903,0.656168,0,0.59052167244,0.81371721764,16,4,25.074,1112.3357212903,0,0,0.59052167244,0,0,0,259.7, -1.8, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,5.128,96.44,1112.3357212903,0,10,Assisted_Takeoff,
2600,2024-04-08 17:27:09,39.10169350175,-96.5962296207323,0,,,1112.3357212903,0.656168,0,0.58801182984,0.83887141792,16,4,25.074,1112.3357212903,0,0,0.59052167244,0,0,0,259.7, -1.8, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,5.128,96.44,1112.3357212903,0,10,Assisted_Takeoff,
2700,2024-04-08 17:27:09,39.1016934438273,-96.5962296390522,0,,,1112.3357212903,0.656168,0,0.60858597748,0.86063322964,16,4,25.074,1112.3357212903,0,0,0.60858597748,0,0,0,259.7, -1.8, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,5.128,96.44,1112.3357212903,0,10,Assisted_Takeoff,
2800,2024-04-08 17:27:10,39.1016932512043,-96.5962297387086,0,,,1112.3357212903,0.656168,0,0.68317587488,0.93636485936,16,5,25.074,1112.3357212903,0,0,0.68317587488,0,0,0,259.7, -1.8, 1.2,0,0,1024,1024,1026,1024,0,0,0,0,0,0,0,100,,,,,,,5.128,96.44,1112.3357212903,0,10,Assisted_Takeoff,
2900,2024-04-08 17:27:10,39.1016931801009,-96.5962297586135,0,,,1112.3357212903,0.656168,0,0.70832679432,0.9629101358,16,5,25.074,1112.3357212903,0,0,0.70832679432,0,0,0,259.7, -1.8, 1.2,0,0,1024,1024,1051,1024,0,0,4,0,0,0,0,100,,,,,,,5.128,96.44,1112.3357212903,0,10,Assisted_Takeoff,
3000,2024-04-08 17:27:10,39.1016931774136,-96.596229687051,0,,,1112.3357212903,0.656168,0,0.69909451056,0.98319556952,16,5,25.074,1112.3357212903,0,0,0.70832679432,0,0,0,259.7, -1.8, 1.2,0,0,1024,1024,1157,1043,0,0,20,3,0,0,0,100,,,,,,,5.128,96.44,1112.3357212903,0,10,Assisted_Takeoff,
3100,2024-04-08 17:27:10,39.1016931089934,-96.5962296953481,0,,,1112.3357212903,0.656168,0,0.72211944568,1.00827102964,16,5,25.074,1112.3357212903,0,0,0.72211944568,0,0,0,259.7, -1.8, 1.2,0,0,1024,1024,1253,1028,0,0,35,1,0,0,0,100,,,,,,,5.128,96.44,1112.3357212903,0,10,Assisted_Takeoff,
3200,2024-04-08 17:27:10,39.1016930736896,-96.5962298081035,0,,,1112.3357212903,0.656168,0,0.74892062764,1.04269360292,16,5,25.074,1112.3357212903,0,0,0.74892062764,0,0,0,259.7, -1.8, 1.2,0,0,1024,1024,1370,1024,0,0,52,0,0,0,0,100,,,,,,,5.128,96.44,1112.3357212903,0,10,Assisted_Takeoff,
3300,2024-04-08 17:27:10,39.1016930077149,-96.5962298225789,0,,,1112.3357212903,0.656168,0,0.77186354176,1.06711289504,16,5,25.242,1112.3357212903,0,0,0.77186354176,0,0,0,259.7, -1.8, 1.2,0,0,1024,1024,1389,1033,0,0,55,1,0,0,0,100,,,,,,,4.036,96.44,1112.3357212903,0,10,Assisted_Takeoff,
3400,2024-04-08 17:27:10,39.1016929836838,-96.5962297719429,0,,,1112.3357212903,0.656168,0,0.77266078588,1.08391735752,16,5,25.242,1112.3357212903,0,0,0.77266078588,0,0,0,259.7, -1.8, 1.2,0,0,1024,1024,1458,1095,0,0,66,11,0,0,0,100,,,,,,,4.036,96.44,1112.3357212903,0,10,Assisted_Takeoff,
3500,2024-04-08 17:27:10,39.1016929207174,-96.5962297761294,0,,,1112.3357212903,0.656168,0,0.79354333248,1.1069226076,16,5,25.242,1112.3357212903,0,0,0.79354333248,0,0,0,259.6, -1.8, 1.2,0,0,1024,1024,1539,1105,0,0,78,12,0,0,0,100,,,,,,,4.036,96.44,1112.3357212903,0,10,Assisted_Takeoff,
3600,2024-04-08 17:27:10,39.1016927353758,-96.5962299002211,0,,,1112.3357212903,0.656168,0,0.86974740316,1.18312667828,16,5,25.242,1112.3357212903,0,0,0.86974740316,0,0,0,259.7, -1.8, 1.2,0,0,1024,1024,1616,1111,0,0,90,13,0,0,0,100,,,,,,,4.036,96.44,1112.3357212903,0,10,Assisted_Takeoff,
3700,2024-04-08 17:27:10,39.1016926602026,-96.5962299145044,0,,,1112.3357212903,0.656168,0,0.89600396568,1.21084977628,16,5,25.242,1112.3357212903,0,0,0.89600396568,0,0,0,259.7, -1.9, 1.2,0,0,1024,1024,1644,1134,0,0,94,17,0,0,0,100,,,,,,,4.036,96.44,1112.3357212903,0,10,Assisted_Takeoff,
3800,2024-04-08 17:27:10,39.101692654573,-96.5962298735401,0,,,1112.3357212903,0.656168,0,0.89267063224,1.22262799188,16,5,25.242,1112.3357212903,0,0,0.89600396568,0,0,0,259.8, -2, 1.2,0,0,1024,1024,1667,1148,0,0,97,19,0,0,0,100,,,,,,,4.036,96.44,1112.3357212903,0,10,Assisted_Takeoff,
3900,2024-04-08 17:27:11,39.1016925896044,-96.596229899964,0,,,1112.3357212903,0.656168,0,0.9172572472,1.24748363572,16,5,25.242,1112.3357212903,0,0,0.9172572472,0,0,0,259.8, -2.1, 1.1,0,0,1024,1024,1684,1162,0,0,100,21,0,0,0,100,,,,,,,4.036,96.44,1112.3357212903,0,10,Assisted_Takeoff,
4000,2024-04-08 17:27:11,39.1016924248317,-96.5962299370982,0,,,1112.3357212903,0.656168,0,0.97607942756,1.3085138214,16,5,25.242,1112.3357212903,0,0,0.97607942756,0,0,-0.447388,259.4, -1.6, 1.4,0,0,1024,1024,1684,1161,0,0,100,21,0,0,0,100,,,,,,,4.036,96.44,1112.3357212903,0,6,P-GPS,
4100,2024-04-08 17:27:11,39.1016923526346,-96.5962300466735,0.328084,,,1112.6638052903,0.656168,0,1.01317588544,1.3492126416,16,5,25.242,1112.6638052903,0.328084,0,1.01317588544,0,0,-1.11847,259.4, -1.2, 1.2,0,0,1024,1024,1684,1160,0,0,100,21,0,0,0,100,,,,,,,4.036,96.44,1112.6638052903,0.328084,6,P-GPS,
4200,2024-04-08 17:27:11,39.1016923741943,-96.5962303419302,0.328084,,,1112.6638052903,0.984252,0.223694,1.04551512532,1.43317917972,16,5,25.242,1112.6638052903,0.328084,0.223694,1.04551512532,0,-0.223694,-1.565858,259.8, -0.5, 0.3,0,0,1024,1024,1684,1167,0,0,100,22,0,0,0,100,,,,,,,4.036,96.44,1112.6638052903,0.328084,6,P-GPS,
4300,2024-04-08 17:27:11,39.1016923144215,-96.5962305445854,0.656168,,,1112.9918892903,1.312336,0.223694,1.09388783028,1.49456369612,16,5,25.254,1112.9918892903,0.656168,0.223694,1.09388783028,0,-0.223694,-2.23694,260.3, 0.5, -0.9,0,0,1024,1024,1684,1167,0,0,100,22,0,0,0,100,,,,,,,3.254,96.44,1112.9918892903,0.656168,6,P-GPS,
4400,2024-04-08 17:27:11,39.1016922523734,-96.5962307051601,0.984252,,,1113.3199732903,1.64042,0.223694,1.13757549572,1.54535109932,16,5,25.254,1113.3199732903,0.984252,0.223694,1.13757549572,0,-0.223694,-2.684328,260.8, 1.4, -1,0,0,1024,1024,1684,1170,0,0,100,22,0,0,0,100,,,,,,,3.254,96.44,1113.3199732903,0.984252,6,P-GPS,
4500,2024-04-08 17:27:11,39.101692110085,-96.5962308416019,1.312336,,,1113.6480572903,1.968504,0,1.20219492036,1.61006238748,16,5,25.254,1113.6480572903,1.312336,0.223694,1.20219492036,0,0,-3.131716,261.2, 1.7, 0.2,0,0,1024,1024,1684,1170,0,0,100,22,0,0,0,100,,,,,,,3.254,96.44,1113.6480572903,1.312336,6,P-GPS,
4600,2024-04-08 17:27:11,39.1016918407466,-96.5962314397489,1.968504,,,1114.3042252903,2.624672,0.223694,1.3806102804,1.80586291868,16,5,25.254,1114.3042252903,1.968504,0.223694,1.3806102804,-0.223694,0,-3.802798,261.5, 1.8, 2,0,0,1024,1024,1677,1177,0,0,99,23,0,0,0,100,,,,,,,3.254,96.44,1114.3042252903,1.968504,6,P-GPS,
4700,2024-04-08 17:27:11,39.1016917047038,-96.596231521429,2.624672,,,1114.9603932903,2.952756,0,1.43416015088,1.86062013828,16,5,25.254,1114.9603932903,2.624672,0.223694,1.43416015088,0,0,-4.47388,262.1, 1.6, 3.1,0,0,1024,1024,1668,1181,0,0,98,24,0,0,0,100,,,,,,,3.254,96.44,1114.9603932903,2.624672,6,P-GPS,
4800,2024-04-08 17:27:11,39.1016916444626,-96.5962311241803,3.28084,,,1115.6165612903,3.608924,0,1.38819886332,1.97521987948,16,5,25.254,1115.6165612903,3.28084,0.223694,1.43416015088,0,0,-4.921268,262.8, 0.7, 2.8,0,0,1024,1024,1657,1206,0,0,96,28,0,0,0,100,,,,,,,3.254,96.44,1115.6165612903,3.28084,6,P-GPS,
4900,2024-04-08 17:27:12,39.1016916305527,-96.5962311178577,3.937008,,,1116.2727292903,4.593176,0,1.39152235424,1.98060373792,16,5,25.254,1116.2727292903,3.937008,0.223694,1.43416015088,0,0,-5.816044,263.6, -0.5, 1.6,0,0,1024,1024,1650,1257,0,0,95,35,0,0,0,100,,,,,,,3.254,96.44,1116.2727292903,3.937008,6,P-GPS,
5000,2024-04-08 17:27:12,39.1016917185238,-96.5962309791504,4.92126,,,1117.2569812903,5.577428,0,1.34348101412,2.03132224348,16,5,25.254,1117.2569812903,4.92126,0.223694,1.43416015088,0,0,-6.487126,264.5, -1.2, 0,0,0,1024,1024,1599,1378,0,0,87,54,0,0,0,100,,,,,,,3.254,96.44,1117.2569812903,4.92126,6,P-GPS,
5100,2024-04-08 17:27:12,39.1016917215708,-96.5962310159974,5.905512,,,1118.2412332903,6.56168,0,1.3480479434,2.0418143698,16,5,25.254,1118.2412332903,5.905512,0.223694,1.43416015088,0,0,-7.158208,265.7, -0.8, -1.1,0,0,1024,1024,1599,1378,0,0,87,54,0,0,0,100,,,,,,,3.254,96.44,1118.2412332903,5.905512,6,P-GPS,
5200,2024-04-08 17:27:12,39.101691305197,-96.5962313153431,7.217848,,,1119.5535692903,7.545932,0,1.52180451064,2.21577106828,16,5,25.254,1119.5535692903,7.217848,0.223694,1.52180451064,0,0,-7.82929,267.8, 0.6, -1,0,0,1024,1024,1542,1430,0,0,78,62,0,0,0,100,,,,,,,3.254,96.44,1119.5535692903,7.217848,6,P-GPS,
5300,2024-04-08 17:27:12,39.1016911968587,-96.5962313883327,8.530184,,,1120.8659052903,8.858268,0,1.56629270104,2.26037408808,16,5,25.266,1120.8659052903,8.530184,0.223694,1.56629270104,0,0,-8.276678,270.6, 2, 0.1,0,0,1024,1024,1479,1468,0,0,69,67,0,0,0,100,,,,,,,22.292,96.44,1120.8659052903,8.530184,6,P-GPS,
5400,2024-04-08 17:27:12,39.1016909514161,-96.5962315734427,9.84252,,,1122.1782412903,10.170604,0,1.67002630016,2.36413393392,16,5,25.266,1122.1782412903,9.84252,0.223694,1.67002630016,0,0,-8.724066,274.5, 2.4, 1.6,0,0,1024,1024,1423,1505,0,0,60,73,0,0,0,100,,,,,,,22.292,96.44,1122.1782412903,9.84252,6,P-GPS,
5500,2024-04-08 17:27:12,39.101690838996,-96.5962315425273,11.154856,,,1123.4905772903,11.154856,0,1.7006398182,2.40607619248,14,5,25.266,1123.4905772903,11.154856,0.223694,1.7006398182,0,0,-8.724066,279.1, 1.8, 2.2,0,0,1024,1024,1373,1534,0,0,53,77,0,0,0,100,,,,,,,22.292,96.44,1123.4905772903,11.154856,6,P-GPS,
5600,2024-04-08 17:27:12,39.1016909803963,-96.5962312414352,12.467192,,,1124.8029132903,12.467192,0,1.61354007788,2.50571858412,14,5,25.266,1124.8029132903,12.467192,0.223694,1.7006398182,0,0,-8.500372,284.5, 0.7, 1.9,0,0,1024,1024,1322,1506,0,0,45,73,0,0,0,100,,,,,,,22.292,96.44,1124.8029132903,12.467192,6,P-GPS,
5700,2024-04-08 17:27:12,39.1016909315332,-96.5962311255688,13.779528,,,1126.1152492903,13.451444,0,1.6137139624,2.54305454332,16,5,25.266,1126.1152492903,13.779528,0.223694,1.7006398182,0,0,-8.276678,290.5, -0.5, 0.8,0,0,1024,1024,1278,1514,0,0,38,74,0,0,0,100,,,,,,,22.292,96.44,1126.1152492903,13.779528,6,P-GPS,
5800,2024-04-08 17:27:12,39.1016909219686,-96.5962313852209,14.76378,,,1127.0995012903,14.435696,0,1.65207682452,2.61665362704,16,5,25.266,1127.0995012903,14.76378,0.223694,1.7006398182,0,0,-7.82929,296.5, -1, 0,0,0,1044,1024,1262,1510,3,0,36,74,0,0,0,100,,,,,,,22.292,96.44,1127.0995012903,14.76378,6,P-GPS,
5900,2024-04-08 17:27:13,39.1016908743889,-96.5962313281107,16.076116,,,1128.4118372903,15.419948,0,1.65926186412,2.64037738108,16,5,25.266,1128.4118372903,16.076116,0.223694,1.7006398182,0,0,-7.158208,302.5, -0.7, -0.1,0,0,1178,1024,1255,1510,23,0,35,74,0,0,0,100,,,,,,,22.292,96.44,1128.4118372903,16.076116,6,P-GPS,
6000,2024-04-08 17:27:13,39.1016911558124,-96.5962316585559,17.060368,,,1129.3960892903,16.4042,0,1.6201936214,2.77928814668,16,5,25.266,1129.3960892903,17.060368,0.223694,1.7006398182,0,0,-6.487126,308.3, 0, 0.1,0,0,1280,1024,1271,1518,39,0,37,75,0,0,0,100,,,,,,,22.292,96.44,1129.3960892903,17.060368,6,P-GPS,
6100,2024-04-08 17:27:13,39.1016911384959,-96.5962316459966,18.04462,,,1130.3803412903,17.388452,0,1.62349414644,2.78653880308,17,5,25.266,1130.3803412903,18.04462,0.223694,1.7006398182,0,0,-5.816044,314.1, 0, 0.3,0,0,1265,1024,1274,1549,37,0,38,80,0,0,0,100,,,,,,,22.292,96.44,1130.3803412903,18.04462,6,P-GPS,
6200,2024-04-08 17:27:13,39.1016911485402,-96.5962316882959,18.700788,,,1131.0365092903,18.04462,0,1.62708010456,2.79906176936,17,5,25.266,1131.0365092903,18.700788,0.223694,1.7006398182,0,0,-5.144962,319.7, -1.3, 0.3,0,0,1272,1024,1279,1512,38,0,39,74,0,0,0,100,,,,,,,22.292,96.44,1131.0365092903,18.700788,6,P-GPS,
6300,2024-04-08 17:27:13,39.101691144465,-96.5962316863301,19.356956,,,1131.6926772903,18.700788,0,1.62800530144,2.80064969592,17,5,25.266,1131.6926772903,19.356956,0.223694,1.7006398182,0,0,-4.47388,325.5, -3, 0,0,0,1271,1024,1279,1489,37,0,39,70,0,0,0,100,,,,,,,22.292,96.44,1131.6926772903,19.356956,6,P-GPS,
6400,2024-04-08 17:27:13,39.1016910789873,-96.5962315960281,20.013124,,,1132.3488452903,19.356956,0.223694,1.63398627276,2.83564313536,17,5,25.032,1132.3488452903,20.013124,0.223694,1.7006398182,0.223694,0,-3.802798,331.1, -4.2, 0,0,0,1278,1024,1249,1458,38,0,34,66,0,0,0,100,,,,,,,29.814,96.44,1132.3488452903,20.013124,6,P-GPS,
6500,2024-04-08 17:27:13,39.1016911388381,-96.5962316676435,20.669292,,,1133.0050132903,19.68504,0.223694,1.62677498644,2.86543972424,17,5,25.032,1133.0050132903,20.669292,0.223694,1.7006398182,0.223694,0,-3.35541,336.4, -4.8, 0.7,0,0,1267,1024,1240,1447,37,0,33,64,0,0,0,100,,,,,,,29.814,96.44,1133.0050132903,20.669292,6,P-GPS,
6600,2024-04-08 17:27:13,39.1016908524101,-96.596231611526,20.997376,,,1133.3330972903,20.341208,0.447388,1.70647643256,2.9711451082,17,5,25.032,1133.3330972903,20.997376,0.447388,1.70647643256,0.447388,0,-2.908022,341.2, -5, 1.6,0,0,1238,1024,1228,1480,32,0,31,69,0,0,0,100,,,,,,,29.814,96.44,1133.3330972903,20.997376,6,P-GPS,
6700,2024-04-08 17:27:13,39.1016910009839,-96.5962317003431,21.653544,,,1133.9892652903,20.669292,0.447388,1.67390425304,3.03090232796,17,5,25.032,1133.9892652903,21.653544,0.447388,1.70647643256,0.671082,0,-2.460634,345.7, -5, 2.4,0,0,1247,1024,1219,1513,34,0,30,74,0,0,0,100,,,,,,,29.814,96.44,1133.9892652903,21.653544,6,P-GPS,
6800,2024-04-08 17:27:14,39.1016910576598,-96.5962317238762,21.981628,,,1134.3173492903,20.997376,0.894776,1.66025595864,3.0526247696,17,5,25.032,1134.3173492903,21.981628,0.894776,1.70647643256,0.894776,0,-2.23694,350.3, -4.7, 2.9,0,0,1263,1024,1206,1425,36,0,28,61,0,0,0,100,,,,,,,29.814,96.44,1134.3173492903,21.981628,6,P-GPS,
6900,2024-04-08 17:27:14,39.1016913342715,-96.596231764975,22.309712,,,1134.6454332903,21.32546,0.894776,1.5838911268,3.1542159802,17,5,25.032,1134.6454332903,22.309712,0.894776,1.70647643256,1.11847,0,-2.013246,355.1, -4.1, 3.3,0,0,1307,1024,1201,1277,43,0,27,38,0,0,0,100,,,,,,,29.814,96.44,1134.6454332903,22.309712,6,P-GPS,
