time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
0,,39.1016802666508,-96.5961907593363,0,Available with any HD 360 subscription,Available with any HD 360 subscription,1112.2287895283,0.656168,0,0,0,19,5,0,1112.2287895283,0,0,0,0,0,0,94.2, 1.8, -0.8,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,66,,,,,,,0,98.78,1112.2287895283,0,41,Motors_Started,
100,2024-04-08 19:03:50,39.1016802883344,-96.5961909442897,0,,,1112.2287895283,0.656168,0,0.052960631616,0.052960631616,19,5,0,1112.2287895283,0,0,0.052960631616,0,0,0,94.2, 1.8, -0.8,0,0,393,364,364,1684,-96,-100,-100,100,0,0,0,66,,,,,,,0,98.78,1112.2287895283,0,41,Motors_Started,"GEO: You are in a Warning Zone (Airport). Fly with caution."
200,2024-04-08 19:03:50,39.1016802959791,-96.5961910539127,0,,,1112.2287895283,0.656168,0,0.0840879292,0.084123690356,19,5,0,1112.2287895283,0,0,0.0840879292,0,0,0,94.2, 1.8, -0.8,0,0,395,364,364,1684,-95,-100,-100,100,0,0,0,66,,,,,,,0,98.78,1112.2287895283,0,41,Motors_Started,
300,2024-04-08 19:03:50,39.1016803126934,-96.5961912357696,0,,,1112.2287895283,0.656168,0,0.135936027972,0.135973429548,19,5,0,1112.2287895283,0,0,0.135936027972,0,0,0,94.2, 1.8, -0.8,0,0,402,364,364,1684,-94,-100,-100,100,0,0,0,66,,,,,,,0,98.78,1112.2287895283,0,41,Motors_Started,
400,2024-04-08 19:03:50,39.10168035278,-96.5961914305864,0,,,1112.2287895283,0.656168,0,0.192633536348,0.193038392004,19,5,0,1112.2287895283,0,0,0.192633536348,0,0,0,94.2, 1.8, -0.8,0,0,397,364,364,1684,-95,-100,-100,100,0,0,0,66,,,,,,,0,98.78,1112.2287895283,0,41,Motors_Started,
500,2024-04-08 19:03:50,39.1016803769233,-96.5961916179683,0,,,1112.2287895283,0.656168,0,0.24641404988,0.246818905536,19,5,0,1112.2287895283,0,0,0.24641404988,0,0,0,94.2, 1.8, -0.8,0,0,397,364,364,1684,-95,-100,-100,100,0,0,0,66,,,,,,,0,98.78,1112.2287895283,0,41,Motors_Started,
600,2024-04-08 19:03:50,39.101680380146,-96.5961918186358,0,,,1112.2287895283,0.656168,0,0.302768054308,0.30364666326,19,5,0,1112.2287895283,0,0,0.302768054308,0,0,0,94.2, 1.8, -0.8,0,0,378,364,364,1684,-98,-100,-100,100,0,0,0,66,,,,,,,0,98.78,1112.2287895283,0,41,Motors_Started,"Setting new Return-To-Home altitude to 61m (200 ft). Data Recorder File Index is 35. Setting new Maximum Flight Altitude to 61m (200 ft)"
700,2024-04-08 19:03:50,39.1016804112949,-96.5961919913082,0,,,1112.2287895283,0.656168,0,0.35278216352,0.353838594,19,5,0,1112.2287895283,0,0,0.35278216352,0,0,0,94.2, 1.8, -0.8,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,66,,,,,,,0,98.78,1112.2287895283,0,41,Motors_Started,
800,2024-04-08 19:03:50,39.1016804521558,-96.596192195337,0,,,1112.2287895283,0.656168,0,0.41217521004,0.4135006694,20,5,0,1112.2287895283,0,0,0.41217521004,0,0,0,94.3, 1.8, -0.8,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,66,,,,,,,0,98.78,1112.2287895283,0,41,Motors_Started,
900,2024-04-08 19:03:50,39.1016804765971,-96.5961923888843,0,,,1112.2287895283,0.656168,0,0.46769358452,0.46901904388,20,5,0,1112.2287895283,0,0,0.46769358452,0,0,0,94.3, 1.8, -0.8,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,66,,,,,,,0,98.78,1112.2287895283,0,41,Motors_Started,
