time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
0,2023-10-11 01:29:59,38.4981931099119,-112.064432109248,0,Available with any HD 360 subscription,Available with any HD 360 subscription,9821.2345892139,0.656168,0,0,0,16,5,0,9821.2345892139,0,0,0,0,0,0,122.2, -5.2, 1.1,0,0,364,364,364,1618,-100,-100,-100,90,0,0,0,99,3.963,3.981,3.992,3.99,3.988,3.99,0,32,9821.2345892139,0,41,Motors_Started,
100,2023-10-11 01:29:59,38.4981931508072,-112.064432258333,0,,,9821.2345892139,0.656168,0,0.045108925328,0.045108925328,16,5,0,9821.2345892139,0,0,0.045108925328,0,0,0,122.2, -5.2, 1.1,0,0,364,364,364,1615,-100,-100,-100,90,0,0,0,99,3.963,3.981,3.992,3.99,3.988,3.99,0,32,9821.2345892139,0,41,Motors_Started,
200,2023-10-11 01:29:59,38.4981931351821,-112.064432278302,0,,,9821.2345892139,0.656168,0,0.049144358528,0.053171917712,16,5,0,9821.2345892139,0,0,0.049144358528,0,0,0,122.2, -5.2, 1.1,0,0,364,364,364,1613,-100,-100,-100,89,0,0,0,99,3.963,3.981,3.992,3.99,3.988,3.99,0,32,9821.2345892139,0,41,Motors_Started,
300,2023-10-11 01:29:59,38.4981931728789,-112.064432247683,0,,,9821.2345892139,0.656168,0,0.045719817736,0.069469162328,16,5,0,9821.2345892139,0,0,0.049144358528,0,0,0,122.2, -5.2, 1.1,0,0,364,364,364,1600,-100,-100,-100,87,0,0,0,99,3.963,3.981,3.992,3.99,3.988,3.99,0,32,9821.2345892139,0,41,Motors_Started,
400,2023-10-11 01:29:59,38.4981931622626,-112.064432264993,0,,,9821.2345892139,0.656168,0,0.048399607848,0.075749018172,16,5,0,9821.2345892139,0,0,0.049144358528,0,0,0,122.2, -5.2, 1.1,0,0,364,364,364,1598,-100,-100,-100,87,0,0,0,99,3.963,3.981,3.992,3.99,3.988,3.99,0,32,9821.2345892139,0,41,Motors_Started,
500,2023-10-11 01:30:00,38.4981930323565,-112.064432237401,0,,,9821.2345892139,0.656168,0,0.046256891244,0.123795607636,16,5,0,9821.2345892139,0,0,0.049144358528,0,0,0,122.2, -5.2, 1.1,0,0,364,364,364,1596,-100,-100,-100,87,0,0,0,99,3.963,3.981,3.992,3.99,3.988,3.99,0,32,9821.2345892139,0,41,Motors_Started,
600,2023-10-11 01:30:00,38.4981930111007,-112.064432251278,0,,,9821.2345892139,0.656168,0,0.054262468928,0.132504269332,16,5,0,9821.2345892139,0,0,0.054262468928,0,0,0,122.2, -5.2, 1.1,0,0,364,366,364,1579,-100,-100,-100,84,0,0,0,99,3.963,3.981,3.992,3.99,3.988,3.99,0,32,9821.2345892139,0,41,Motors_Started,
700,2023-10-11 01:30:00,38.4981930527337,-112.064432225504,0,,,9821.2345892139,0.656168,0,0.039206694168,0.149382878796,16,5,0,9821.2345892139,0,0,0.054262468928,0,0,0,122.2, -5.3, 1.1,0,0,364,364,364,1582,-100,-100,-100,85,0,0,0,99,3.963,3.981,3.992,3.99,3.988,3.99,0,32,9821.2345892139,0,41,Motors_Started,"Setting new Return-To-Home altitude to 152m (499 ft). Data Recorder File Index is 27. Setting new Maximum Flight Altitude to 244m (801 ft)"
800,2023-10-11 01:30:00,38.4981930361798,-112.064432236498,0,,,9821.2345892139,0.656168,0,0.045209647116,0.156189965628,16,5,0,9821.2345892139,0,0,0.054262468928,0,0,0,122.2, -5.3, 1.1,0,0,408,487,379,1376,-93,-81,-98,53,0,0,0,99,3.963,3.981,3.992,3.99,3.988,3.99,0,32,9821.2345892139,0,41,Motors_Started,
900,2023-10-11 01:30:00,38.4981930733572,-112.06443221512,0,,,9821.2345892139,0.656168,0,0.033041995808,0.171064309936,16,5,0,9821.2345892139,0,0,0.054262468928,0,0,0,122.2, -5.3, 1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,3.963,3.981,3.992,3.99,3.988,3.99,0,32,9821.2345892139,0,41,Motors_Started,
