time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
0,,38.498137358609,-112.064417832366,0,Available with any HD 360 subscription,Available with any HD 360 subscription,9820.1364369478,0.656168,0,0,0,16,5,0,9820.1364369478,0,0,0,0,0,0,328.9, 0.3, 1.3,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,100,,,,,,,0,32,9820.1364369478,0,41,Motors_Started,
100,2023-10-10 00:44:57,38.4981373567044,-112.064417817022,0,,,9820.1364369478,0.656168,0,0.0044361221892,0.0044361221892,16,5,0,9820.1364369478,0,0,0.0044361221892,0,0,0,328.9, 0.3, 1.3,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,100,,,,,,,0,32,9820.1364369478,0,41,Motors_Started,"Setting new Return-To-Home altitude to 152m (499 ft). Data Recorder File Index is 22. Setting new Maximum Flight Altitude to 244m (801 ft)"
200,2023-10-10 00:44:58,38.4981373536315,-112.064418000413,0,,,9820.1364369478,0.656168,0,0.048018702324,0.056813978196,16,5,0,9820.1364369478,0,0,0.048018702324,0,0,0,328.9, 0.3, 1.3,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,100,,,,,,,0,32,9820.1364369478,0,41,Motors_Started,
300,2023-10-10 00:44:58,38.4981373503007,-112.064418001436,0,,,9820.1364369478,0.656168,0,0.048371392624,0.058063650152,16,5,0,9820.1364369478,0,0,0.048371392624,0,0,0,328.9, 0.3, 1.3,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,100,,,,,,,0,32,9820.1364369478,0,41,Motors_Started,
400,2023-10-10 00:44:58,38.4981373503619,-112.064417841752,0,,,9820.1364369478,0.656168,0,0.0040294948796,0.103660108304,16,5,0,9820.1364369478,0,0,0.048371392624,0,0,0,328.9, 0.3, 1.3,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,100,,,,,,,0,32,9820.1364369478,0,41,Motors_Started,
500,2023-10-10 00:44:58,38.4981373472711,-112.064417828732,0,,,9820.1364369478,0.656168,0,0.0042648295328,0.107544950948,16,5,0,9820.1364369478,0,0,0.048371392624,0,0,0,328.9, 0.3, 1.3,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,100,,,,,,,0,32,9820.1364369478,0,41,Motors_Started,
600,2023-10-10 00:44:58,38.4981373496197,-112.06441785052,0,,,9820.1364369478,0.656168,0,0.006134022506,0.113825134876,16,5,0,9820.1364369478,0,0,0.048371392624,0,0,0,328.8, 0.3, 1.3,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,100,,,,,,,0,32,9820.1364369478,0,41,Motors_Started,
700,2023-10-10 00:44:58,38.4981373465181,-112.064417839624,0,,,9820.1364369478,0.656168,0,0.0048739174788,0.117135502436,16,5,0,9820.1364369478,0,0,0.048371392624,0,0,0,328.8, 0.3, 1.3,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,100,,,,,,,0,32,9820.1364369478,0,41,Motors_Started,
800,2023-10-10 00:44:58,38.4981375090122,-112.064417859198,0,,,9820.1364369478,0.656168,0,0.05540682592,0.176684388856,16,5,0,9820.1364369478,0,0,0.05540682592,0,0,0,328.8, 0.3, 1.3,0,0,856,827,1024,1024,-25,-30,0,0,0,0,0,100,,,,,,,0,32,9820.1364369478,0,41,Motors_Started,
900,2023-10-10 00:44:58,38.4981375200171,-112.06441785067,0,,,9820.1364369478,0.656168,0,0.059121064884,0.181380255148,16,5,0,9820.1364369478,0,0,0.059121064884,0,0,0,328.7, 0.3, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,32,9820.1364369478,0,41,Motors_Started,
1000,2023-10-10 00:44:58,38.4981374952294,-112.064417867684,0,,,9820.1364369478,0.656168,0,0.050855644672,0.191646331592,16,5,0,9820.1364369478,0,0,0.059121064884,0,0,0,328.7, 0.3, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,32,9820.1364369478,0,41,Motors_Started,
1100,2023-10-10 00:44:58,38.4981375032197,-112.064417861201,0,,,9820.1364369478,0.656168,0,0.053399608008,0.195099743776,16,5,0,9820.1364369478,0,0,0.059121064884,0,0,0,328.7, 0.3, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,32,9820.1364369478,0,41,Motors_Started,
1200,2023-10-10 00:44:59,38.4981374791517,-112.064417879232,0,,,9820.1364369478,0.656168,0,0.045970801996,0.205279206044,16,5,0,9820.1364369478,0,0,0.059121064884,0,0,0,328.7, 0.3, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,32,9820.1364369478,0,41,Motors_Started,
1300,2023-10-10 00:44:59,38.4981374839379,-112.064417878458,0,,,9820.1364369478,0.656168,0,0.047582350604,0.207039376704,16,5,0,9820.1364369478,0,0,0.059121064884,0,0,0,328.7, 0.3, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,32,9820.1364369478,0,41,Motors_Started,
1400,2023-10-10 00:44:59,38.4981374507427,-112.064417894239,0,,,9820.1364369478,0.656168,0,0.037974738748,0.219961621212,16,5,0,9820.1364369478,0,0,0.059121064884,0,0,0,328.7, 0.2, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,32,9820.1364369478,0,41,Motors_Started,
1500,2023-10-10 00:44:59,38.4981374515056,-112.064417895727,0,,,9820.1364369478,0.656168,0,0.038419620652,0.220469495244,16,5,0,9820.1364369478,0,0,0.059121064884,0,0,0,328.6, 0.3, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,32,9820.1364369478,0,41,Motors_Started,
1600,2023-10-10 00:44:59,38.49813744313,-112.064417907392,0,,,9820.1364369478,0.656168,0,0.037548557632,0.224989836596,16,5,0,9820.1364369478,0,0,0.059121064884,0,0,0,328.6, 0.3, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,32,9820.1364369478,0,41,Motors_Started,
1700,2023-10-10 00:44:59,38.4981374416468,-112.064417910018,0,,,9820.1364369478,0.656168,0,0.037543308288,0.225914377308,16,5,0,9820.1364369478,0,0,0.059121064884,0,0,0,328.5, 0.3, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,32,9820.1364369478,0,41,Motors_Started,
1800,2023-10-10 00:44:59,38.4981374350099,-112.064417912627,0,,,9820.1364369478,0.656168,0,0.036086287244,0.228447841956,16,5,0,9820.1364369478,0,0,0.059121064884,0,0,0,328.6, 0.3, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,32,9820.1364369478,0,41,Motors_Started,
1900,2023-10-10 00:44:59,38.498137431449,-112.06441791802,0,,,9820.1364369478,0.656168,0,0.036116799056,0.2304626058,16,5,0,9820.1364369478,0,0,0.059121064884,0,0,0,328.5, 0.3, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,32,9820.1364369478,0,41,Motors_Started,
2000,2023-10-10 00:44:59,38.4981374240477,-112.064417913842,0,,,9820.1364369478,0.656168,0,0.033335630988,0.233414705632,16,5,0,9820.1364369478,0,0,0.059121064884,0,0,0,328.5, 0.3, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,32,9820.1364369478,0,10,Assisted_Takeoff,
2100,2023-10-10 00:44:59,38.4981374210676,-112.064417918064,0,,,9820.1364369478,0.656168,0,0.033437665112,0.235038393348,16,5,0,9820.1364369478,0,0,0.059121064884,0,0,0,328.5, 0.3, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,32,9820.1364369478,0,10,Assisted_Takeoff,
2200,2023-10-10 00:45:00,38.4981374235707,-112.064417915409,0,,,9820.1364369478,0.656168,0,0.033526247792,0.23622540126,16,5,0,9820.1364369478,0,0,0.059121064884,0,0,0,328.5, 0.3, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,100,,,,,,,0,32,9820.1364369478,0,10,Assisted_Takeoff,
