time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
0,2023-10-11 00:25:14,38.4981873729155,-112.064438306963,0,Available with any HD 360 subscription,Available with any HD 360 subscription,9821.3242998467,0.656168,0,0,0,16,5,0,9821.3242998467,0,0,0,0,0,0,143.1, -5.3, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,97,,,,,,,0,32,9821.3242998467,0,41,Motors_Started,
100,2023-10-11 00:25:14,38.4981874026466,-112.06443830213,0,,,9821.3242998467,0.656168,0,0.0109348100612,0.0109348100612,16,5,0,9821.3242998467,0,0,0.0109348100612,0,0,0,143, -5.3, -1.1,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,97,,,,,,,0,32,9821.3242998467,0,41,Motors_Started,
200,2023-10-11 00:25:14,38.4981873892274,-112.064438296987,0,,,9821.3242998467,0.656168,0,0.0065979660904,0.0160463587812,16,5,0,9821.3242998467,0,0,0.0109348100612,0,0,0,143.1, -5.3, -1.1,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,97,,,,,,,0,32,9821.3242998467,0,41,Motors_Started,
300,2023-10-11 00:25:14,38.4981874152318,-112.064438297688,0,,,9821.3242998467,0.656168,0,0.0156645674304,0.0255361556728,16,5,0,9821.3242998467,0,0,0.0156645674304,0,0,0,143, -5.3, -1.1,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,97,,,,,,,0,32,9821.3242998467,0,41,Motors_Started,
400,2023-10-11 00:25:14,38.4981874037774,-112.064438291294,0,,,9821.3242998467,0.656168,0,0.012116306162,0.0300967201232,16,5,0,9821.3242998467,0,0,0.0156645674304,0,0,0,143, -5.3, -1.1,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,97,,,,,,,0,32,9821.3242998467,0,41,Motors_Started,
500,2023-10-11 00:25:14,38.4981874258377,-112.06443845738,0,,,9821.3242998467,0.656168,0,0.047090880772,0.078199477568,16,5,0,9821.3242998467,0,0,0.047090880772,0,0,0,143, -5.3, -1.1,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,97,,,,,,,0,32,9821.3242998467,0,41,Motors_Started,
600,2023-10-11 00:25:15,38.4981874174268,-112.064438465795,0,,,9821.3242998467,0.656168,0,0.048173229888,0.082096787404,16,5,0,9821.3242998467,0,0,0.048173229888,0,0,0,143, -5.3, -1.1,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,97,,,,,,,0,32,9821.3242998467,0,41,Motors_Started,
700,2023-10-11 00:25:15,38.4981874353934,-112.064438284937,0,,,9821.3242998467,0.656168,0,0.0236467199168,0.134153875684,16,5,0,9821.3242998467,0,0,0.048173229888,0,0,0,143, -5.3, -1.1,0,0,533,393,441,1665,-74,-96,-88,97,0,0,0,97,,,,,,,0,32,9821.3242998467,0,41,Motors_Started,
800,2023-10-11 00:25:15,38.4981874287317,-112.064438276245,0,,,9821.3242998467,0.656168,0,0.0221731306308,0.137627629076,16,5,0,9821.3242998467,0,0,0.048173229888,0,0,0,143, -5.3, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,97,,,,,,,0,32,9821.3242998467,0,41,Motors_Started,
900,2023-10-11 00:25:15,38.498187286076,-112.064438448878,0,,,9821.3242998467,0.656168,0,0.05143864994,0.209313326908,16,5,0,9821.3242998467,0,0,0.05143864994,0,0,0,143, -5.2, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,97,,,,,,,0,32,9821.3242998467,0,41,Motors_Started,"Setting new Return-To-Home altitude to 152m (499 ft). Data Recorder File Index is 24. Setting new Maximum Flight Altitude to 244m (801 ft)"
