UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b
2023/10/10T00:01:47z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,60,25,24,709.83,nan,36344,0,32,0,0,0,0,0,0,0,0,51,37,0,0,0,0,0,0,0,0,0,0,0,0,58,38,0,0,0
2023/10/10T00:01:55z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,60,25,24,709.86,0,36568,0,40,0,0,0,0,0,0,0,0,44,35,0,0,0,0,0,0,0,0,0,0,0,0,32,20.33,0,0,0
2023/10/10T00:02:03z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,60,25,24,709.84,0,36568,0,48,0,0,0,0,0,0,0,0,51.5,38.75,0,0,0,0,0,0,0,0,0,0,0,0,28,22,0,0,0
2023/10/10T00:02:11z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,55,25,20,706.39,0,36568,0,56,0,0,0,0,0,0,0,0,69.67,48.67,0,0,0,0,0,0,0,0,0,0,0,0,29.75,27.25,0,0,0
2023/10/10T00:02:19z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,60,25,24,709.87,0,36568,0,64,0,0,0,0,0,0,0,0,67,41,0,0,0,0,0,0,0,0,0,0,0,0,31.75,29.25,0,0,0
2023/10/10T00:02:27z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,60,26,25,709.84,0,36568,0,72,0,0,0,0,0,0,0,0,63,37.33,0,0,0,0,0,0,0,0,0,0,0,0,44,15.33,0,0,0
2023/10/10T00:02:35z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,60,26,25,709.8,0,36568,0,80,0,0,0,0,0,0,0,0,50.75,20.75,0,0,0,0,0,0,0,0,0,0,0,0,54,20.5,0,0,0
2023/10/10T00:02:43z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,60,26,25,709.83,0,36568,0,88,0,0,0,0,0,0,0,0,57.5,20,0,0,0,0,0,0,0,0,0,0,0,0,53.5,18.5,0,0,0
2023/10/10T00:02:51z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,60,25,24,709.83,0,36568,0,96,0,0,0,0,0,0,0,0,49.5,22,0,0,0,0,0,0,0,0,0,0,0,0,42.75,12.5,0,0,0
2023/10/10T00:02:59z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,60,25,24,709.8,0,36568,0,104,0,0,0,0,0,0,0,0,45.33,20.67,0,0,0,0,0,0,0,0,0,0,0,0,42.25,22.25,0,0,0
2023/10/10T00:03:33z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,25,23,709.79,nan,36656,0,33,0,0,0,0,0,0,0,0,40,10,0,0,0,0,0,0,0,0,0,0,0,0,60,39,0,0,0
2023/10/10T00:03:41z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,25,23,709.82,0,36568,0,41,0,0,0,0,0,0,0,0,64,27,0,0,0,0,0,0,0,0,0,0,0,0,52.5,32,0,0,0
2023/10/10T00:03:49z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,60,25,24,709.85,0,36568,0,49,0,0,0,0,0,0,0,0,80.25,41.25,0,0,0,0,0,0,0,0,0,0,0,0,53,28,0,0,0
2023/10/10T00:03:57z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,60,25,24,709.81,0,36568,0,57,0,0,0,0,0,0,0,0,60.33,43.33,0,0,0,0,0,0,0,0,0,0,0,0,52.5,19.5,0,0,0
2023/10/10T00:04:05z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,60,26,25,709.83,0,36256,0,65,0,0,0,0,0,0,0,0,69,57,0,0,0,0,0,0,0,0,0,0,0,0,59,30,0,0,0
2023/10/10T00:04:13z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,60,26,25,709.84,0,36256,0,73,0,0,0,0,0,0,0,0,67.33,56,0,0,0,0,0,0,0,0,0,0,0,0,44.5,23.5,0,0,0
2023/10/10T00:04:21z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,60,26,25,709.85,0,36568,0,81,0,0,0,0,0,0,0,0,64.5,43.5,0,0,0,0,0,0,0,0,0,0,0,0,57.5,45,0,0,0
2023/10/10T00:04:29z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,56,26,21,707.59,0,36568,0,89,0,0,0,0,0,0,0,0,32.25,25,0,0,0,0,0,0,0,0,0,0,0,0,56,43,0,0,0
2023/10/10T00:04:37z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,60,26,25,709.82,0,36568,0,97,0,0,0,0,0,0,0,0,30.5,20.5,0,0,0,0,0,0,0,0,0,0,0,0,59.75,45,0,0,0
2023/10/10T00:04:45z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,60,26,25,709.84,0,36568,0,105,0,0,0,0,0,0,0,0,38,25,0,0,0,0,0,0,0,0,0,0,0,0,50.5,30.5,0,0,0
2023/10/10T00:05:18z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,60,26,25,709.83,nan,36656,0,32,0,0,0,0,0,0,0,0,39,29,0,0,0,0,0,0,0,0,0,0,0,0,41,21,0,0,0
2023/10/10T00:05:26z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,60,26,25,709.82,0,36568,0,40,0,0,0,0,0,0,0,0,45.33,39.33,0,0,0,0,0,0,0,0,0,0,0,0,50,30.5,0,0,0
2023/10/10T00:05:34z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,60,26,25,709.8,0,36568,0,48,0,0,0,0,0,0,0,0,46.75,35.25,0,0,0,0,0,0,0,0,0,0,0,0,52.5,34,0,0,0
2023/10/10T00:05:42z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,60,26,25,709.79,0,36256,0,56,0,0,0,0,0,0,0,0,46,34,0,0,0,0,0,0,0,0,0,0,0,0,60.33,42,0,0,0
2023/10/10T00:05:50z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,60,26,25,709.77,0,36568,0,64,0,0,0,0,0,0,0,0,59,54,0,0,0,0,0,0,0,0,0,0,0,0,54.5,34.5,0,0,0
2023/10/10T00:05:58z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,26,24,709.83,0,36568,0,72,0,0,0,0,0,0,0,0,61,57.67,0,0,0,0,0,0,0,0,0,0,0,0,42.25,27.25,0,0,0
2023/10/10T00:06:06z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,26,24,709.82,0,36568,0,80,0,0,0,0,0,0,0,0,50.25,41,0,0,0,0,0,0,0,0,0,0,0,0,49,22.5,0,0,0
2023/10/10T00:06:14z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,26,24,709.8,0,36568,0,88,0,0,0,0,0,0,0,0,50.5,40.25,0,0,0,0,0,0,0,0,0,0,0,0,48,21,0,0,0
2023/10/10T00:06:22z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,26,24,709.82,0,36568,0,96,0,0,0,0,0,0,0,0,52,22.5,0,0,0,0,0,0,0,0,0,0,0,0,56.75,35.25,0,0,0
2023/10/10T00:06:30z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,26,24,709.84,0,36568,0,104,0,0,0,0,0,0,0,0,53,23,0,0,0,0,0,0,0,0,0,0,0,0,63.75,42,0,0,0
2023/10/10T00:07:02z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,26,24,709.8,nan,36656,0,32,0,0,0,0,0,0,0,0,36,34,0,0,0,0,0,0,0,0,0,0,0,0,57,33,0,0,0
2023/10/10T00:07:10z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,26,24,709.8,0,36568,0,40,0,0,0,0,0,0,0,0,57.33,50,0,0,0,0,0,0,0,0,0,0,0,0,61.5,24,0,0,0
2023/10/10T00:07:18z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,26,24,709.81,0,36568,0,48,0,0,0,0,0,0,0,0,75.5,55,0,0,0,0,0,0,0,0,0,0,0,0,61.67,25,0,0,0
2023/10/10T00:07:26z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,26,24,709.82,0,36568,0,56,0,0,0,0,0,0,0,0,46,26.33,0,0,0,0,0,0,0,0,0,0,0,0,61,27.33,0,0,0
2023/10/10T00:07:34z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,26,24,709.81,0,36568,0,64,0,0,1,0,0,1,0,0,68,54,0,0,0,0,0,0,0,0,0,0,0,0,43.5,20.75,0,0,0
2023/10/10T00:07:42z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,26,24,709.83,0,36568,0,72,0,0,0.33,0,0,0.33,0,0,71.67,56.67,0,0,0,0,0,0,0,0,0,0,0,0,52.25,32.25,0,0,0
2023/10/10T00:07:50z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,25,24,709.82,0,36568,0,80,0,0,0,0,0,0,0,0,63.5,46,0,0,0,0,0,0,0,0,0,0,0,0,57.5,43,0,0,0
2023/10/10T00:07:58z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,25,23,709.8,0,36568,0,88,0,0,0,0,0,0,0,0,49.25,41,0,0,0,0,0,0,0,0,0,0,0,0,55.5,43,0,0,0
2023/10/10T00:08:06z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,25,23,709.82,0,36568,0,96,0,0,0,0,0,0,0,0,52,33.5,0,0,0,0,0,0,0,0,0,0,0,0,61,54.75,0,0,0
2023/10/10T00:08:14z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,25,24,709.78,0,36568,0,104,0,0,0,0,0,0,0,0,60,37,0,0,0,0,0,0,0,0,0,0,0,0,72,61.25,0,0,0
2023/10/10T00:08:48z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,25,24,709.77,nan,36656,0,33,0,0,0,0,0,0,0,0,42,32,0,0,0,0,0,0,0,0,0,0,0,0,55,31,0,0,0
2023/10/10T00:08:56z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,25,23,709.79,0,36568,0,41,0,0,0,0,0,0,0,0,44,36,2,0,0,0,0,0,0,0,0,0,0,0,69,30,0,0,0
2023/10/10T00:09:04z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,25,24,709.81,0,36568,0,49,0,0,0,0,0,0,0,0,43.5,23.75,0.25,0,0,0,0,0,0,0,0,0,0,0,70,37.5,0,0,0
2023/10/10T00:09:12z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,25,24,709.77,0,36568,0,57,0,0,0,0,0,0,0,0,52.67,33.67,0,0,0,0,0,0,0,0,0,0,0,0,67.33,41,0,0,0
2023/10/10T00:09:20z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,25,24,709.78,0,36568,0,65,0,0,0,0,0,0,0,0,55,32,0,0,0,0,0,0,0,0,0,0,0,0,68.5,39,0,0,0
2023/10/10T00:09:28z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,25,24,709.77,0,36568,0,73,0,0,0,0,0,0,0,0,56,35,0,0,0,0,0,0,0,0,0,0,0,0,51.25,22.5,0,0,0
2023/10/10T00:09:36z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,25,24,709.8,0,36568,0,81,0,0,0,0,0,0,0,0,67.75,45.25,0,0,0,0,0,0,0,0,0,0,0,0,40,14,0,0,0
2023/10/10T00:09:44z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,26,24,709.78,0,36568,0,89,0,0,0,0,0,0,0,0,69.75,39,0,0,0,0,0,0,0,0,0,0,0,0,37.5,11.5,0,0,0
2023/10/10T00:09:52z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,26,24,709.82,0,36568,0,97,0,0,0,0,0,0,0,0,66,40.5,0,0,0,0,0,0,0,0,0,0,0,0,67.75,19.5,0,0,0
2023/10/10T00:10:00z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,26,24,709.79,0,36568,0,105,0,0,0,0,0,0,0,0,65,41,0,0,0,0,0,0,0,0,0,0,0,0,70.33,24,0,0,0
2023/10/10T00:10:33z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,26,24,709.76,nan,36656,0,33,0,0,0,0,0,0,0,0,39,31,0,0,0,0,0,0,0,0,0,0,0,0,61,38,0,0,0
2023/10/10T00:10:41z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,25,24,709.77,0,36568,0,41,0,0,0,0,0,0,0,0,44,25,0,0,0,0,0,0,0,0,0,0,0,0,46.67,25.67,0,0,0
2023/10/10T00:10:49z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,25,24,709.76,0,36568,0,49,0,0,0,0,0,0,0,0,39.5,19.5,0,0,0,0,0,0,0,0,0,0,0,0,44.5,25,0,0,0
2023/10/10T00:10:57z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,25,24,709.8,0,36240,0,57,0,0,0,0,0,0,0,0,34.33,10,0,0,0,0,0,0,0,0,0,0,0,0,45.67,24.33,0,0,0
2023/10/10T00:11:05z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,25,24,709.77,0,36424,0,65,0,0,0,0,0,0,0,0,54,14,0,0,0,0,0,0,0,0,0,0,0,0,47,19.75,0,0,0
2023/10/10T00:11:13z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,25,24,709.77,0,36424,0,73,0,0,0,0,0,0,0,0,56,14,0,0,0,0,0,0,0,0,0,0,0,0,56.25,29,0,0,0
2023/10/10T00:11:21z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,26,24,709.78,0,36424,0,81,0,0,0,0,0,0,0,0,53,18.75,0,0,0,0,0,0,0,0,0,0,0,0,57,41,0,0,0
2023/10/10T00:11:29z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,26,24,709.79,0,36424,0,89,0,0,0,0,0,0,0,0,49.75,29.75,0,0,0,0,0,0,0,0,0,0,0,0,54,42,0,0,0
2023/10/10T00:11:37z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,26,24,709.75,0,36424,0,97,0,0,0,0,0,0,0,0,59.5,42.5,0,0,0,0,0,0,0,0,0,0,0,0,48,39.67,0,0,0
2023/10/10T00:11:45z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,26,24,709.77,0,36424,0,105,0,0,0,0,0,0,0,0,57.5,40.5,0,0,0,0,0,0,0,0,0,0,0,0,44,27.5,0,0,0
2023/10/10T00:12:19z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,26,24,709.77,nan,36656,0,32,0,0,0,0,0,0,0,0,44,25,0,0,0,0,0,0,0,0,0,0,0,0,57,39,0,0,0
2023/10/10T00:12:27z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,26,24,709.78,0,36568,0,40,0,0,0,0,0,0,0,0,49.67,27,0,0,0,0,0,0,0,0,0,0,0,0,40.67,35.33,0,0,0
2023/10/10T00:12:35z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,26,24,709.82,0,36568,0,48,0,0,0,0,0,0,0,0,57.25,37.25,0,0,0,0,0,0,0,0,0,0,0,0,40,35,0,0,0
2023/10/10T00:12:43z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,26,24,709.8,0,36568,0,56,0,0,0,0,0,0,0,0,59,38,0,0,0,0,0,0,0,0,0,0,0,0,47.5,47.5,0,0,0
2023/10/10T00:12:51z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,26,24,709.82,0,36568,0,64,0,0,0,0,0,0,0,0,76,49,0,0,0,0,0,0,0,0,0,0,0,0,46.25,32.25,0,0,0
2023/10/10T00:12:59z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,26,24,709.8,0,36568,0,72,0,0,0,0,0,0,0,0,69.33,47.33,0,0,0,0,0,0,0,0,0,0,0,0,57,37,0,0,0
2023/10/10T00:13:07z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,26,24,709.74,0,36568,0,80,0,0,0,0,0,0,0,0,50.75,43.25,0,0,0,0,0,0,0,0,0,0,0,0,47,24,0,0,0
2023/10/10T00:13:15z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,26,24,709.75,0,36568,0,88,0,0,0,0,0,0,0,0,64.25,45.75,0,0,0,0,0,0,0,0,0,0,0,0,45,20.5,0,0,0
2023/10/10T00:13:23z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,26,24,709.8,0,36568,0,96,0,0,0,0,0,0,0,0,56.5,38,0,0,0,0,0,0,0,0,0,0,0,0,41.75,12.5,0,0,0
2023/10/10T00:13:31z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,26,24,709.78,0,36568,0,104,0,0,0,0,0,0,0,0,59.5,39.5,0,0,0,0,0,0,0,0,0,0,0,0,51.5,29.75,0,0,0
2023/10/10T00:14:05z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,59,26,24,709.14,nan,36656,0,33,0,0,0,0,0,0,0,0,58,35,0,0,0,0,0,0,0,0,0,0,0,0,42,10,0,0,0
2023/10/10T00:14:13z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,58,25,23,705.86,0,36568,0,41,0,0,0,0,0,0,0,0,68,45,0,0,0,0,0,0,0,0,0,0,0,0,45,23,0,0,0
2023/10/10T00:14:21z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,57,25,21,703.1,0,36568,0,49,0,0,0,0,0,0,0,0,100.75,65.5,0,0,0,0,0,0,0,0,0,0,0,0,45,25,0,0,0
2023/10/10T00:14:29z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,56,25,20,701.6,0,36568,0,57,0,0,0,0,0,0,0,0,141.33,69.33,0,0,0,0,0,0,0,0,0,0,0,0,44.75,24,0,0,0
2023/10/10T00:14:37z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,55,25,20,700.36,0,36568,0,65,0,0,0,0,0,0,0,0,181,78,0,0,0,0,0,0,0,0,0,0,0,0,84.25,61,0,0,0
2023/10/10T00:14:45z,bc:ff:4d:57:53:b0,6.01,2.0+OPENLOG+15476 MB+DS3231+BME280+PMSX003-B+PMSX003-A,54,25,19,699.5,0,36568,0,73,0,0,0,0,0,0,0,0,190,81.67,0,0,0,0,0,0,0,0,0,0,0,0,113.67,100.67,1.67,0,0
