"SlideID","FOV","TotalSpores","Project","Sampler","SampleType","StainType","StainDate","DateCounted","Who","Magn.","Photos","Notes.x","SampleID","LB_Batch","DATE_UTC","DateTime_MDT","DateTime_UTC","Day","Platform","FilterType","FlowRate","Volume_L","SamplingDuration_dmin","SampleStart_UTC","SampleEnd_UTC","Notes.y","SampleID_short","RepVolume_L","RepVolume_m3","TotalSpores_LB","TotalSpores_LBcorr","log_volume_offset_m3","TotalSpores_FBLB","TotalSpores_FBLBcorr","Sample_num","TotalSpores.filter","TotalSpores.m3","TotalSpores.filter_FBLBcorr","TotalSpores_FBLBcorr.m3","TotalSpores_Bcorr.m3","Ambient_Offset","MeanPM2.5_ug.m3","MedianPM2.5_ug.m3","MaxPM2.5_ug.m3","MeanPM1.0ug.m3","MedianPM1.0_ug.m3","MaxPM1.0_ug.m3","MeanPM10_ug.m3","MedianPM10_ug.m3","MaxPM10_ug.m3","MeanTemp_C","MedianTemp_C","MaxTemp_C","MinTemp_C","MeanRH","MedianRH","MinRH","MaxRH","MeanMR","MedianMR","MaxMR","MinMR","p0.3um.dl","p0.5um.dl","p1.0um.dl","p2.5um.dl","p5.0um.dl","p10.0um.dl","p_lt1.0um.dl","p_lt2.5um.dl","p_lt5.0um.dl","p_lt10.0um.dl","logPM2.5","AQI_PM2.5","SmokeLevel","Mean_CO2_CO_mg.m3","Median_CO2_CO_mg.m3","Mean_DeltaCO2_mg.m3","Median_DeltaCO_mg.m3","Mean_DeltaCO2_ppm","Median_DeltaCO2_ppm","Mean_DeltaCO_ppm","Median_DeltaCO_ppm","Max_DeltaCO_ppm","MeanMCE","MedianMCE","Gas_TC_Carbon_mg.m3","biomass_mg","biomass_g","biomass_kg","biomass_Mg","spores.Mg","spores.kg","spores.mg"
"B1B_B",39,0,"FASMEE23","Button","Ambient","CW/KOH",20240505,20250505,"LL","1000x","104","","B1B","F23_A",2023-10-08,2023-10-08 14:48:00,2023-10-08 20:48:00,1,"Blue","PTFE",4,40,10,2023-10-08 20:48:00,2023-10-08 20:58:00,"","B1",20,0.02,0.2,0,-3.91202300542815,0.30625,0,1,0,0,0,0,NA,123050.78125,3.69313538461538,3.6812,3.8536,0,0,0,0.0166923076923077,0,0.375,19.8717948717949,19.4444444444444,21.1111111111111,18.3333333333333,23.8615384615385,24,22,26,4.82188619030089,4.73837584914535,5.14397613428947,4.37656394135745,98.21,69,0,0,0,0,170.21,170.21,170.21,170.21,1.30323878598256,"Good","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1B_B",40,0,"FASMEE23","Button","Ambient","CW/KOH",20240505,20250505,"LL","1000x","104","","B1B","F23_A",2023-10-08,2023-10-08 14:48:00,2023-10-08 20:48:00,1,"Blue","PTFE",4,40,10,2023-10-08 20:48:00,2023-10-08 20:58:00,"","B1",20,0.02,0.2,0,-3.91202300542815,0.30625,0,1,0,0,0,0,NA,123050.78125,3.69313538461538,3.6812,3.8536,0,0,0,0.0166923076923077,0,0.375,19.8717948717949,19.4444444444444,21.1111111111111,18.3333333333333,23.8615384615385,24,22,26,4.82188619030089,4.73837584914535,5.14397613428947,4.37656394135745,98.21,69,0,0,0,0,170.21,170.21,170.21,170.21,1.30323878598256,"Good","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B12B_B",1,2,"FASMEE23","Button","Smoke","CW/KOH",20240912,20250505,"LL","1000x","n/a","very few, faint","B12B","F23_B",2023-10-11,2023-10-10 19:29:00,2023-10-11 01:29:00,3,"Blue","PTFE",4,60,15,2023-10-11 01:29:00,2023-10-11 01:44:00,"Partial smoke at best","B12",30,0.03,0,2,-3.50655789731998,0.10625,1.89375,12,14450,481666.666666667,13682.34375,456078.125,343201.611328125,123050.78125,97.2710784691779,70.63031,343.96187725,71.5695081967213,55.375,217.25,119.030737704918,94.21,369.875,9.51730418943534,9.44444444444444,10.5555555555556,8.88888888888889,30.2622950819672,30,30,32,3.22274350561617,3.20067977403102,3.59115262850359,3.05362161156916,5352.375,4262.04,915.835,8.29,0,0,10439.125,10456.375,10456.375,10456.375,4.257459372481,"Moderate/Unhealthy","Low",12.4836759454948,13.1564633792446,42.6384496071778,2.83267731716567,22.6222156083308,43.3128495814939,1.66076798489259,2.36439821080882,3.08124897580882,0.948198027037845,0.934616975798477,12.580490102955,25.1609802059101,0.02516098020591,2.516098020591e-05,2.516098020591e-08,13640232157867.6,13640232157.8676,13640.2321578676
"B12B_B",2,0,"FASMEE23","Button","Smoke","CW/KOH",20240912,20250505,"LL","1000x","n/a","very few, faint","B12B","F23_B",2023-10-11,2023-10-10 19:29:00,2023-10-11 01:29:00,3,"Blue","PTFE",4,60,15,2023-10-11 01:29:00,2023-10-11 01:44:00,"Partial smoke at best","B12",30,0.03,0,0,-3.50655789731998,0.10625,0,12,0,0,0,0,0,123050.78125,97.2710784691779,70.63031,343.96187725,71.5695081967213,55.375,217.25,119.030737704918,94.21,369.875,9.51730418943534,9.44444444444444,10.5555555555556,8.88888888888889,30.2622950819672,30,30,32,3.22274350561617,3.20067977403102,3.59115262850359,3.05362161156916,5352.375,4262.04,915.835,8.29,0,0,10439.125,10456.375,10456.375,10456.375,4.257459372481,"Moderate/Unhealthy","Low",12.4836759454948,13.1564633792446,42.6384496071778,2.83267731716567,22.6222156083308,43.3128495814939,1.66076798489259,2.36439821080882,3.08124897580882,0.948198027037845,0.934616975798477,12.580490102955,25.1609802059101,0.02516098020591,2.516098020591e-05,2.516098020591e-08,0,0,0
"B12B_B",3,0,"FASMEE23","Button","Smoke","CW/KOH",20240912,20250505,"LL","1000x","n/a","very few, faint","B12B","F23_B",2023-10-11,2023-10-10 19:29:00,2023-10-11 01:29:00,3,"Blue","PTFE",4,60,15,2023-10-11 01:29:00,2023-10-11 01:44:00,"Partial smoke at best","B12",30,0.03,0,0,-3.50655789731998,0.10625,0,12,0,0,0,0,0,123050.78125,97.2710784691779,70.63031,343.96187725,71.5695081967213,55.375,217.25,119.030737704918,94.21,369.875,9.51730418943534,9.44444444444444,10.5555555555556,8.88888888888889,30.2622950819672,30,30,32,3.22274350561617,3.20067977403102,3.59115262850359,3.05362161156916,5352.375,4262.04,915.835,8.29,0,0,10439.125,10456.375,10456.375,10456.375,4.257459372481,"Moderate/Unhealthy","Low",12.4836759454948,13.1564633792446,42.6384496071778,2.83267731716567,22.6222156083308,43.3128495814939,1.66076798489259,2.36439821080882,3.08124897580882,0.948198027037845,0.934616975798477,12.580490102955,25.1609802059101,0.02516098020591,2.516098020591e-05,2.516098020591e-08,0,0,0
"B12B_B",4,1,"FASMEE23","Button","Smoke","CW/KOH",20240912,20250505,"LL","1000x","n/a","very few, faint","B12B","F23_B",2023-10-11,2023-10-10 19:29:00,2023-10-11 01:29:00,3,"Blue","PTFE",4,60,15,2023-10-11 01:29:00,2023-10-11 01:44:00,"Partial smoke at best","B12",30,0.03,0,1,-3.50655789731998,0.10625,0.89375,12,7225,240833.333333333,6457.34375,215244.791666667,102368.277994792,123050.78125,97.2710784691779,70.63031,343.96187725,71.5695081967213,55.375,217.25,119.030737704918,94.21,369.875,9.51730418943534,9.44444444444444,10.5555555555556,8.88888888888889,30.2622950819672,30,30,32,3.22274350561617,3.20067977403102,3.59115262850359,3.05362161156916,5352.375,4262.04,915.835,8.29,0,0,10439.125,10456.375,10456.375,10456.375,4.257459372481,"Moderate/Unhealthy","Low",12.4836759454948,13.1564633792446,42.6384496071778,2.83267731716567,22.6222156083308,43.3128495814939,1.66076798489259,2.36439821080882,3.08124897580882,0.948198027037845,0.934616975798477,12.580490102955,25.1609802059101,0.02516098020591,2.516098020591e-05,2.516098020591e-08,4068532988661.01,4068532988.66101,4068.53298866101
"B12B_B",5,2,"FASMEE23","Button","Smoke","CW/KOH",20240912,20250505,"LL","1000x","n/a","very few, faint","B12B","F23_B",2023-10-11,2023-10-10 19:29:00,2023-10-11 01:29:00,3,"Blue","PTFE",4,60,15,2023-10-11 01:29:00,2023-10-11 01:44:00,"Partial smoke at best","B12",30,0.03,0,2,-3.50655789731998,0.10625,1.89375,12,14450,481666.666666667,13682.34375,456078.125,343201.611328125,123050.78125,97.2710784691779,70.63031,343.96187725,71.5695081967213,55.375,217.25,119.030737704918,94.21,369.875,9.51730418943534,9.44444444444444,10.5555555555556,8.88888888888889,30.2622950819672,30,30,32,3.22274350561617,3.20067977403102,3.59115262850359,3.05362161156916,5352.375,4262.04,915.835,8.29,0,0,10439.125,10456.375,10456.375,10456.375,4.257459372481,"Moderate/Unhealthy","Low",12.4836759454948,13.1564633792446,42.6384496071778,2.83267731716567,22.6222156083308,43.3128495814939,1.66076798489259,2.36439821080882,3.08124897580882,0.948198027037845,0.934616975798477,12.580490102955,25.1609802059101,0.02516098020591,2.516098020591e-05,2.516098020591e-08,13640232157867.6,13640232157.8676,13640.2321578676
"B12B_B",6,0,"FASMEE23","Button","Smoke","CW/KOH",20240912,20250505,"LL","1000x","n/a","very few, faint","B12B","F23_B",2023-10-11,2023-10-10 19:29:00,2023-10-11 01:29:00,3,"Blue","PTFE",4,60,15,2023-10-11 01:29:00,2023-10-11 01:44:00,"Partial smoke at best","B12",30,0.03,0,0,-3.50655789731998,0.10625,0,12,0,0,0,0,0,123050.78125,97.2710784691779,70.63031,343.96187725,71.5695081967213,55.375,217.25,119.030737704918,94.21,369.875,9.51730418943534,9.44444444444444,10.5555555555556,8.88888888888889,30.2622950819672,30,30,32,3.22274350561617,3.20067977403102,3.59115262850359,3.05362161156916,5352.375,4262.04,915.835,8.29,0,0,10439.125,10456.375,10456.375,10456.375,4.257459372481,"Moderate/Unhealthy","Low",12.4836759454948,13.1564633792446,42.6384496071778,2.83267731716567,22.6222156083308,43.3128495814939,1.66076798489259,2.36439821080882,3.08124897580882,0.948198027037845,0.934616975798477,12.580490102955,25.1609802059101,0.02516098020591,2.516098020591e-05,2.516098020591e-08,0,0,0
"B12B_B",7,2,"FASMEE23","Button","Smoke","CW/KOH",20240912,20250505,"LL","1000x","n/a","very few, faint","B12B","F23_B",2023-10-11,2023-10-10 19:29:00,2023-10-11 01:29:00,3,"Blue","PTFE",4,60,15,2023-10-11 01:29:00,2023-10-11 01:44:00,"Partial smoke at best","B12",30,0.03,0,2,-3.50655789731998,0.10625,1.89375,12,14450,481666.666666667,13682.34375,456078.125,343201.611328125,123050.78125,97.2710784691779,70.63031,343.96187725,71.5695081967213,55.375,217.25,119.030737704918,94.21,369.875,9.51730418943534,9.44444444444444,10.5555555555556,8.88888888888889,30.2622950819672,30,30,32,3.22274350561617,3.20067977403102,3.59115262850359,3.05362161156916,5352.375,4262.04,915.835,8.29,0,0,10439.125,10456.375,10456.375,10456.375,4.257459372481,"Moderate/Unhealthy","Low",12.4836759454948,13.1564633792446,42.6384496071778,2.83267731716567,22.6222156083308,43.3128495814939,1.66076798489259,2.36439821080882,3.08124897580882,0.948198027037845,0.934616975798477,12.580490102955,25.1609802059101,0.02516098020591,2.516098020591e-05,2.516098020591e-08,13640232157867.6,13640232157.8676,13640.2321578676
"B12B_B",8,0,"FASMEE23","Button","Smoke","CW/KOH",20240912,20250505,"LL","1000x","n/a","very few, faint","B12B","F23_B",2023-10-11,2023-10-10 19:29:00,2023-10-11 01:29:00,3,"Blue","PTFE",4,60,15,2023-10-11 01:29:00,2023-10-11 01:44:00,"Partial smoke at best","B12",30,0.03,0,0,-3.50655789731998,0.10625,0,12,0,0,0,0,0,123050.78125,97.2710784691779,70.63031,343.96187725,71.5695081967213,55.375,217.25,119.030737704918,94.21,369.875,9.51730418943534,9.44444444444444,10.5555555555556,8.88888888888889,30.2622950819672,30,30,32,3.22274350561617,3.20067977403102,3.59115262850359,3.05362161156916,5352.375,4262.04,915.835,8.29,0,0,10439.125,10456.375,10456.375,10456.375,4.257459372481,"Moderate/Unhealthy","Low",12.4836759454948,13.1564633792446,42.6384496071778,2.83267731716567,22.6222156083308,43.3128495814939,1.66076798489259,2.36439821080882,3.08124897580882,0.948198027037845,0.934616975798477,12.580490102955,25.1609802059101,0.02516098020591,2.516098020591e-05,2.516098020591e-08,0,0,0
"B12B_B",9,2,"FASMEE23","Button","Smoke","CW/KOH",20240912,20250505,"LL","1000x","n/a","very few, faint","B12B","F23_B",2023-10-11,2023-10-10 19:29:00,2023-10-11 01:29:00,3,"Blue","PTFE",4,60,15,2023-10-11 01:29:00,2023-10-11 01:44:00,"Partial smoke at best","B12",30,0.03,0,2,-3.50655789731998,0.10625,1.89375,12,14450,481666.666666667,13682.34375,456078.125,343201.611328125,123050.78125,97.2710784691779,70.63031,343.96187725,71.5695081967213,55.375,217.25,119.030737704918,94.21,369.875,9.51730418943534,9.44444444444444,10.5555555555556,8.88888888888889,30.2622950819672,30,30,32,3.22274350561617,3.20067977403102,3.59115262850359,3.05362161156916,5352.375,4262.04,915.835,8.29,0,0,10439.125,10456.375,10456.375,10456.375,4.257459372481,"Moderate/Unhealthy","Low",12.4836759454948,13.1564633792446,42.6384496071778,2.83267731716567,22.6222156083308,43.3128495814939,1.66076798489259,2.36439821080882,3.08124897580882,0.948198027037845,0.934616975798477,12.580490102955,25.1609802059101,0.02516098020591,2.516098020591e-05,2.516098020591e-08,13640232157867.6,13640232157.8676,13640.2321578676
"B12B_B",10,0,"FASMEE23","Button","Smoke","CW/KOH",20240912,20250505,"LL","1000x","n/a","very few, faint","B12B","F23_B",2023-10-11,2023-10-10 19:29:00,2023-10-11 01:29:00,3,"Blue","PTFE",4,60,15,2023-10-11 01:29:00,2023-10-11 01:44:00,"Partial smoke at best","B12",30,0.03,0,0,-3.50655789731998,0.10625,0,12,0,0,0,0,0,123050.78125,97.2710784691779,70.63031,343.96187725,71.5695081967213,55.375,217.25,119.030737704918,94.21,369.875,9.51730418943534,9.44444444444444,10.5555555555556,8.88888888888889,30.2622950819672,30,30,32,3.22274350561617,3.20067977403102,3.59115262850359,3.05362161156916,5352.375,4262.04,915.835,8.29,0,0,10439.125,10456.375,10456.375,10456.375,4.257459372481,"Moderate/Unhealthy","Low",12.4836759454948,13.1564633792446,42.6384496071778,2.83267731716567,22.6222156083308,43.3128495814939,1.66076798489259,2.36439821080882,3.08124897580882,0.948198027037845,0.934616975798477,12.580490102955,25.1609802059101,0.02516098020591,2.516098020591e-05,2.516098020591e-08,0,0,0
"B12B_B",11,1,"FASMEE23","Button","Smoke","CW/KOH",20240912,20250505,"LL","1000x","n/a","very few, faint","B12B","F23_B",2023-10-11,2023-10-10 19:29:00,2023-10-11 01:29:00,3,"Blue","PTFE",4,60,15,2023-10-11 01:29:00,2023-10-11 01:44:00,"Partial smoke at best","B12",30,0.03,0,1,-3.50655789731998,0.10625,0.89375,12,7225,240833.333333333,6457.34375,215244.791666667,102368.277994792,123050.78125,97.2710784691779,70.63031,343.96187725,71.5695081967213,55.375,217.25,119.030737704918,94.21,369.875,9.51730418943534,9.44444444444444,10.5555555555556,8.88888888888889,30.2622950819672,30,30,32,3.22274350561617,3.20067977403102,3.59115262850359,3.05362161156916,5352.375,4262.04,915.835,8.29,0,0,10439.125,10456.375,10456.375,10456.375,4.257459372481,"Moderate/Unhealthy","Low",12.4836759454948,13.1564633792446,42.6384496071778,2.83267731716567,22.6222156083308,43.3128495814939,1.66076798489259,2.36439821080882,3.08124897580882,0.948198027037845,0.934616975798477,12.580490102955,25.1609802059101,0.02516098020591,2.516098020591e-05,2.516098020591e-08,4068532988661.01,4068532988.66101,4068.53298866101
"B12B_B",12,1,"FASMEE23","Button","Smoke","CW/KOH",20240912,20250505,"LL","1000x","n/a","very few, faint","B12B","F23_B",2023-10-11,2023-10-10 19:29:00,2023-10-11 01:29:00,3,"Blue","PTFE",4,60,15,2023-10-11 01:29:00,2023-10-11 01:44:00,"Partial smoke at best","B12",30,0.03,0,1,-3.50655789731998,0.10625,0.89375,12,7225,240833.333333333,6457.34375,215244.791666667,102368.277994792,123050.78125,97.2710784691779,70.63031,343.96187725,71.5695081967213,55.375,217.25,119.030737704918,94.21,369.875,9.51730418943534,9.44444444444444,10.5555555555556,8.88888888888889,30.2622950819672,30,30,32,3.22274350561617,3.20067977403102,3.59115262850359,3.05362161156916,5352.375,4262.04,915.835,8.29,0,0,10439.125,10456.375,10456.375,10456.375,4.257459372481,"Moderate/Unhealthy","Low",12.4836759454948,13.1564633792446,42.6384496071778,2.83267731716567,22.6222156083308,43.3128495814939,1.66076798489259,2.36439821080882,3.08124897580882,0.948198027037845,0.934616975798477,12.580490102955,25.1609802059101,0.02516098020591,2.516098020591e-05,2.516098020591e-08,4068532988661.01,4068532988.66101,4068.53298866101
"B12B_B",13,0,"FASMEE23","Button","Smoke","CW/KOH",20240912,20250505,"LL","1000x","n/a","very few, faint","B12B","F23_B",2023-10-11,2023-10-10 19:29:00,2023-10-11 01:29:00,3,"Blue","PTFE",4,60,15,2023-10-11 01:29:00,2023-10-11 01:44:00,"Partial smoke at best","B12",30,0.03,0,0,-3.50655789731998,0.10625,0,12,0,0,0,0,0,123050.78125,97.2710784691779,70.63031,343.96187725,71.5695081967213,55.375,217.25,119.030737704918,94.21,369.875,9.51730418943534,9.44444444444444,10.5555555555556,8.88888888888889,30.2622950819672,30,30,32,3.22274350561617,3.20067977403102,3.59115262850359,3.05362161156916,5352.375,4262.04,915.835,8.29,0,0,10439.125,10456.375,10456.375,10456.375,4.257459372481,"Moderate/Unhealthy","Low",12.4836759454948,13.1564633792446,42.6384496071778,2.83267731716567,22.6222156083308,43.3128495814939,1.66076798489259,2.36439821080882,3.08124897580882,0.948198027037845,0.934616975798477,12.580490102955,25.1609802059101,0.02516098020591,2.516098020591e-05,2.516098020591e-08,0,0,0
"B12B_B",14,0,"FASMEE23","Button","Smoke","CW/KOH",20240912,20250505,"LL","1000x","n/a","very few, faint","B12B","F23_B",2023-10-11,2023-10-10 19:29:00,2023-10-11 01:29:00,3,"Blue","PTFE",4,60,15,2023-10-11 01:29:00,2023-10-11 01:44:00,"Partial smoke at best","B12",30,0.03,0,0,-3.50655789731998,0.10625,0,12,0,0,0,0,0,123050.78125,97.2710784691779,70.63031,343.96187725,71.5695081967213,55.375,217.25,119.030737704918,94.21,369.875,9.51730418943534,9.44444444444444,10.5555555555556,8.88888888888889,30.2622950819672,30,30,32,3.22274350561617,3.20067977403102,3.59115262850359,3.05362161156916,5352.375,4262.04,915.835,8.29,0,0,10439.125,10456.375,10456.375,10456.375,4.257459372481,"Moderate/Unhealthy","Low",12.4836759454948,13.1564633792446,42.6384496071778,2.83267731716567,22.6222156083308,43.3128495814939,1.66076798489259,2.36439821080882,3.08124897580882,0.948198027037845,0.934616975798477,12.580490102955,25.1609802059101,0.02516098020591,2.516098020591e-05,2.516098020591e-08,0,0,0
"B12B_B",15,0,"FASMEE23","Button","Smoke","CW/KOH",20240912,20250505,"LL","1000x","n/a","very few, faint","B12B","F23_B",2023-10-11,2023-10-10 19:29:00,2023-10-11 01:29:00,3,"Blue","PTFE",4,60,15,2023-10-11 01:29:00,2023-10-11 01:44:00,"Partial smoke at best","B12",30,0.03,0,0,-3.50655789731998,0.10625,0,12,0,0,0,0,0,123050.78125,97.2710784691779,70.63031,343.96187725,71.5695081967213,55.375,217.25,119.030737704918,94.21,369.875,9.51730418943534,9.44444444444444,10.5555555555556,8.88888888888889,30.2622950819672,30,30,32,3.22274350561617,3.20067977403102,3.59115262850359,3.05362161156916,5352.375,4262.04,915.835,8.29,0,0,10439.125,10456.375,10456.375,10456.375,4.257459372481,"Moderate/Unhealthy","Low",12.4836759454948,13.1564633792446,42.6384496071778,2.83267731716567,22.6222156083308,43.3128495814939,1.66076798489259,2.36439821080882,3.08124897580882,0.948198027037845,0.934616975798477,12.580490102955,25.1609802059101,0.02516098020591,2.516098020591e-05,2.516098020591e-08,0,0,0
"B12B_B",16,3,"FASMEE23","Button","Smoke","CW/KOH",20240912,20250505,"LL","1000x","n/a","very few, faint","B12B","F23_B",2023-10-11,2023-10-10 19:29:00,2023-10-11 01:29:00,3,"Blue","PTFE",4,60,15,2023-10-11 01:29:00,2023-10-11 01:44:00,"Partial smoke at best","B12",30,0.03,0,3,-3.50655789731998,0.10625,2.89375,12,21675,722500,20907.34375,696911.458333333,584034.944661458,123050.78125,97.2710784691779,70.63031,343.96187725,71.5695081967213,55.375,217.25,119.030737704918,94.21,369.875,9.51730418943534,9.44444444444444,10.5555555555556,8.88888888888889,30.2622950819672,30,30,32,3.22274350561617,3.20067977403102,3.59115262850359,3.05362161156916,5352.375,4262.04,915.835,8.29,0,0,10439.125,10456.375,10456.375,10456.375,4.257459372481,"Moderate/Unhealthy","Low",12.4836759454948,13.1564633792446,42.6384496071778,2.83267731716567,22.6222156083308,43.3128495814939,1.66076798489259,2.36439821080882,3.08124897580882,0.948198027037845,0.934616975798477,12.580490102955,25.1609802059101,0.02516098020591,2.516098020591e-05,2.516098020591e-08,23211931327074.2,23211931327.0742,23211.9313270742
"B12B_B",17,0,"FASMEE23","Button","Smoke","CW/KOH",20240912,20250505,"LL","1000x","n/a","very few, faint","B12B","F23_B",2023-10-11,2023-10-10 19:29:00,2023-10-11 01:29:00,3,"Blue","PTFE",4,60,15,2023-10-11 01:29:00,2023-10-11 01:44:00,"Partial smoke at best","B12",30,0.03,0,0,-3.50655789731998,0.10625,0,12,0,0,0,0,0,123050.78125,97.2710784691779,70.63031,343.96187725,71.5695081967213,55.375,217.25,119.030737704918,94.21,369.875,9.51730418943534,9.44444444444444,10.5555555555556,8.88888888888889,30.2622950819672,30,30,32,3.22274350561617,3.20067977403102,3.59115262850359,3.05362161156916,5352.375,4262.04,915.835,8.29,0,0,10439.125,10456.375,10456.375,10456.375,4.257459372481,"Moderate/Unhealthy","Low",12.4836759454948,13.1564633792446,42.6384496071778,2.83267731716567,22.6222156083308,43.3128495814939,1.66076798489259,2.36439821080882,3.08124897580882,0.948198027037845,0.934616975798477,12.580490102955,25.1609802059101,0.02516098020591,2.516098020591e-05,2.516098020591e-08,0,0,0
"B12B_B",18,2,"FASMEE23","Button","Smoke","CW/KOH",20240912,20250505,"LL","1000x","n/a","very few, faint","B12B","F23_B",2023-10-11,2023-10-10 19:29:00,2023-10-11 01:29:00,3,"Blue","PTFE",4,60,15,2023-10-11 01:29:00,2023-10-11 01:44:00,"Partial smoke at best","B12",30,0.03,0,2,-3.50655789731998,0.10625,1.89375,12,14450,481666.666666667,13682.34375,456078.125,343201.611328125,123050.78125,97.2710784691779,70.63031,343.96187725,71.5695081967213,55.375,217.25,119.030737704918,94.21,369.875,9.51730418943534,9.44444444444444,10.5555555555556,8.88888888888889,30.2622950819672,30,30,32,3.22274350561617,3.20067977403102,3.59115262850359,3.05362161156916,5352.375,4262.04,915.835,8.29,0,0,10439.125,10456.375,10456.375,10456.375,4.257459372481,"Moderate/Unhealthy","Low",12.4836759454948,13.1564633792446,42.6384496071778,2.83267731716567,22.6222156083308,43.3128495814939,1.66076798489259,2.36439821080882,3.08124897580882,0.948198027037845,0.934616975798477,12.580490102955,25.1609802059101,0.02516098020591,2.516098020591e-05,2.516098020591e-08,13640232157867.6,13640232157.8676,13640.2321578676
"B12B_B",19,1,"FASMEE23","Button","Smoke","CW/KOH",20240912,20250505,"LL","1000x","n/a","very few, faint","B12B","F23_B",2023-10-11,2023-10-10 19:29:00,2023-10-11 01:29:00,3,"Blue","PTFE",4,60,15,2023-10-11 01:29:00,2023-10-11 01:44:00,"Partial smoke at best","B12",30,0.03,0,1,-3.50655789731998,0.10625,0.89375,12,7225,240833.333333333,6457.34375,215244.791666667,102368.277994792,123050.78125,97.2710784691779,70.63031,343.96187725,71.5695081967213,55.375,217.25,119.030737704918,94.21,369.875,9.51730418943534,9.44444444444444,10.5555555555556,8.88888888888889,30.2622950819672,30,30,32,3.22274350561617,3.20067977403102,3.59115262850359,3.05362161156916,5352.375,4262.04,915.835,8.29,0,0,10439.125,10456.375,10456.375,10456.375,4.257459372481,"Moderate/Unhealthy","Low",12.4836759454948,13.1564633792446,42.6384496071778,2.83267731716567,22.6222156083308,43.3128495814939,1.66076798489259,2.36439821080882,3.08124897580882,0.948198027037845,0.934616975798477,12.580490102955,25.1609802059101,0.02516098020591,2.516098020591e-05,2.516098020591e-08,4068532988661.01,4068532988.66101,4068.53298866101
"B12B_B",20,1,"FASMEE23","Button","Smoke","CW/KOH",20240912,20250505,"LL","1000x","n/a","very few, faint","B12B","F23_B",2023-10-11,2023-10-10 19:29:00,2023-10-11 01:29:00,3,"Blue","PTFE",4,60,15,2023-10-11 01:29:00,2023-10-11 01:44:00,"Partial smoke at best","B12",30,0.03,0,1,-3.50655789731998,0.10625,0.89375,12,7225,240833.333333333,6457.34375,215244.791666667,102368.277994792,123050.78125,97.2710784691779,70.63031,343.96187725,71.5695081967213,55.375,217.25,119.030737704918,94.21,369.875,9.51730418943534,9.44444444444444,10.5555555555556,8.88888888888889,30.2622950819672,30,30,32,3.22274350561617,3.20067977403102,3.59115262850359,3.05362161156916,5352.375,4262.04,915.835,8.29,0,0,10439.125,10456.375,10456.375,10456.375,4.257459372481,"Moderate/Unhealthy","Low",12.4836759454948,13.1564633792446,42.6384496071778,2.83267731716567,22.6222156083308,43.3128495814939,1.66076798489259,2.36439821080882,3.08124897580882,0.948198027037845,0.934616975798477,12.580490102955,25.1609802059101,0.02516098020591,2.516098020591e-05,2.516098020591e-08,4068532988661.01,4068532988.66101,4068.53298866101
"B12B_B",21,1,"FASMEE23","Button","Smoke","CW/KOH",20240912,20250505,"LL","1000x","n/a","very few, faint","B12B","F23_B",2023-10-11,2023-10-10 19:29:00,2023-10-11 01:29:00,3,"Blue","PTFE",4,60,15,2023-10-11 01:29:00,2023-10-11 01:44:00,"Partial smoke at best","B12",30,0.03,0,1,-3.50655789731998,0.10625,0.89375,12,7225,240833.333333333,6457.34375,215244.791666667,102368.277994792,123050.78125,97.2710784691779,70.63031,343.96187725,71.5695081967213,55.375,217.25,119.030737704918,94.21,369.875,9.51730418943534,9.44444444444444,10.5555555555556,8.88888888888889,30.2622950819672,30,30,32,3.22274350561617,3.20067977403102,3.59115262850359,3.05362161156916,5352.375,4262.04,915.835,8.29,0,0,10439.125,10456.375,10456.375,10456.375,4.257459372481,"Moderate/Unhealthy","Low",12.4836759454948,13.1564633792446,42.6384496071778,2.83267731716567,22.6222156083308,43.3128495814939,1.66076798489259,2.36439821080882,3.08124897580882,0.948198027037845,0.934616975798477,12.580490102955,25.1609802059101,0.02516098020591,2.516098020591e-05,2.516098020591e-08,4068532988661.01,4068532988.66101,4068.53298866101
"B12B_B",22,1,"FASMEE23","Button","Smoke","CW/KOH",20240912,20250505,"LL","1000x","n/a","very few, faint","B12B","F23_B",2023-10-11,2023-10-10 19:29:00,2023-10-11 01:29:00,3,"Blue","PTFE",4,60,15,2023-10-11 01:29:00,2023-10-11 01:44:00,"Partial smoke at best","B12",30,0.03,0,1,-3.50655789731998,0.10625,0.89375,12,7225,240833.333333333,6457.34375,215244.791666667,102368.277994792,123050.78125,97.2710784691779,70.63031,343.96187725,71.5695081967213,55.375,217.25,119.030737704918,94.21,369.875,9.51730418943534,9.44444444444444,10.5555555555556,8.88888888888889,30.2622950819672,30,30,32,3.22274350561617,3.20067977403102,3.59115262850359,3.05362161156916,5352.375,4262.04,915.835,8.29,0,0,10439.125,10456.375,10456.375,10456.375,4.257459372481,"Moderate/Unhealthy","Low",12.4836759454948,13.1564633792446,42.6384496071778,2.83267731716567,22.6222156083308,43.3128495814939,1.66076798489259,2.36439821080882,3.08124897580882,0.948198027037845,0.934616975798477,12.580490102955,25.1609802059101,0.02516098020591,2.516098020591e-05,2.516098020591e-08,4068532988661.01,4068532988.66101,4068.53298866101
