UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b
2024/04/10T14:49:46z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,63,36,36,963.36,0.04,36616,0,61,24.4,40.6,50.8,23.4,36.6,50.4,115,105,4180.2,1171.6,239.2,35.2,10.4,8,27,44.5,44.5,24.5,38.5,44.5,124,110,4674,1308,222,34,0
2024/04/10T14:49:54z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,63,36,36,963.32,0.04,36616,0,69,25.2,37.6,45.8,24,35.2,45.8,107,101,4171.2,1147.4,211.4,26,10,8,26.5,43,43,24,37,43,121,106,4575,1271,220,33,0
2024/04/10T14:50:02z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,63,36,36,963.28,0.04,36616,0,77,27,39,50.33,25,36,50,111,103,4490,1218.33,213.33,28,13.33,10.67,27.25,42.5,43.5,24.25,37.25,43.5,119,107,4802.25,1314,235.5,22.5,2
2024/04/10T14:50:10z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,63,36,36,963.25,0.04,36616,0,85,27,39,53,25,36,52,111,103,4578,1241,216,32,16,12,30.4,48.4,52.8,26.4,41.6,50.2,134,117,5268,1474.4,250.4,35.6,5.6
2024/04/10T14:50:18z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,56,36,29,956.98,0.04,36616,0,93,25.75,43.5,55.25,24,39,53.25,122,111,4642.5,1241.25,238,49.5,12.5,8,33,53,59.33,27.67,43.67,54.33,145,122,5723,1600,274,48,6
2024/04/10T14:50:26z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,63,36,36,963.19,0.04,36616,0,101,24.6,43.8,54,23.4,39.2,51.6,123,111,3758.4,1129.2,255.8,60,8,7.2,32,52,58,27,43,54,143,121,5727,1596,274,48,6
2024/04/10T14:50:55z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,63,36,35,963.31,nan,36704,0,29,30.8,50.8,60.4,26.8,43,56.4,140,121,5076.6,1401.6,295.2,44.8,11.2,6,36,51,54,29,42,51,140,118,6090,1717,252,26,4
2024/04/10T14:51:03z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,63,36,36,963.18,0.04,36616,0,37,31.67,49,52.67,27.33,42,51,135,118,5043,1404,259.67,32,4,3.33,37,51.8,57.8,29,42,53.8,142,118,6146.4,1755.4,276,24.4,7.6
2024/04/10T14:51:11z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,63,36,36,963.25,0.04,36616,0,45,29.5,46.5,47.5,26,40.5,47.5,129,114,4743,1336,232.5,26,2,2,35,50,55.2,29,41.8,52,138,118,5955.6,1667.2,270.4,24.8,6.4
2024/04/10T14:51:19z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,63,36,35,963.24,0.04,36616,0,53,31,51.25,58.25,27,43.75,54.75,141,122,5003.25,1437.75,318,43.5,6,2,35,51,57,29,42.2,53,140,119,5971.2,1661.6,280,33.6,8
2024/04/10T14:51:27z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,63,36,35,963.21,0.04,36616,0,61,27.25,47.5,48.25,24.25,40.5,48,132,114,4613.25,1301.25,279,37.5,0.5,0.5,34,50,53,28,41,51,138,116,5784,1606,264,28,4
2024/04/10T14:51:35z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,63,36,35,963.19,0.04,36616,0,69,29.8,50.4,53.4,26.2,42.4,51.4,139,119,4965,1392.6,284.2,44.4,2.4,0,35,51,55,29,43,52,140,121,5949,1642,282,30,6
2024/04/10T14:51:43z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,63,36,36,963.25,0.04,36616,0,77,32,53,57.67,28,44.67,54,145,125,5424,1472,292,44,8,2,36.25,58,65.75,29,46,57.5,153,128,6178.5,1734,307,60.5,10.5
2024/04/10T14:51:51z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,63,36,36,963.22,0.04,36616,0,85,31,51,54,27,43,52,140,121,5190,1427,282,38,4,2,35,50.6,58,29,41.6,54,139,117,5905.2,1661.8,251.6,36.4,8.8
2024/04/10T14:51:59z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,63,36,35,963.32,0.04,36616,0,93,28.6,44.6,47.6,25.6,39.6,47.6,125,112,4873.2,1321,250.8,29.2,5.2,1.2,31,45,55.5,26.5,39,52,126,111,5449.5,1502,232,34,10
2024/04/10T14:52:07z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,63,36,35,963.23,0.03,36304,0,101,22.6,35.4,41.4,21.4,33.8,41.4,102,97,3937.2,1056,196.8,31.2,6.4,4,28,42,46.5,25,37.5,46,118,107,4947,1357,218,30,5
2024/04/10T14:52:38z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,64,36,36,963.2,nan,36704,0,30,23,35,36,22,34,36,100,98,3772.8,1065.2,217,19.2,0,0,28,46,50,24,40,48,128,113,5109,1430,256,38,4
2024/04/10T14:52:46z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,64,36,36,963.2,0.03,36616,0,38,24.5,35.5,35.5,23,34,35.5,102,98,3915,1121,202.5,11,0,0,29.8,43.6,47.4,25.2,38.4,46.6,122,109,5027.4,1420.4,249.6,26,3.6
2024/04/10T14:52:54z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,64,36,36,963.21,0.04,36616,0,46,24.5,36.5,36.5,23,34.5,36.5,105,99,3966,1116.5,206,15,0,0,30,45.75,52.75,25,39.75,49.75,127,113,5280,1454.5,250.5,44.5,6
2024/04/10T14:53:02z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,64,36,36,963.24,0.04,36616,0,54,24,36.5,39,23,34.5,39,105,99,4071,1120.75,199.25,22,3,3,29,42.25,45,24,37.25,44.75,119,107,5080.5,1412,184,35,3
2024/04/10T14:53:10z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,64,36,36,963.16,0.04,36616,0,62,23.8,38.8,43.4,22.8,36,43.4,110,103,4154.4,1163,223.6,31.2,4.8,4.8,27,40.5,43,24,36.5,43,114,105,4953,1363,183,32,2
2024/04/10T14:53:18z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,64,35,36,963.23,0.04,36616,0,70,18,28.75,32.75,18,28.75,32.75,87,87,3322.5,872.25,144.75,30,6,1.5,27.5,38.75,40.75,24.25,35.75,40.75,110,103,4894.5,1328,189.5,23.5,2
2024/04/10T14:53:26z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,64,35,36,963.17,0.04,36616,0,78,20.5,33,38,20.5,32.5,38,96,95,3700.5,981.5,182,32,8,4,25,38.25,41.75,23,35.25,41.75,109,102,4672.5,1258,218,26,3.5
2024/04/10T14:53:34z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,61,35,33,960.98,0.04,36616,0,86,19.67,32,37.33,19.67,32,37.33,94,94,3577,946.33,180.67,32.67,8.67,4,24,34.4,39.6,22,32.4,39.6,99,94,4322.4,1200.8,228,18,4
2024/04/10T14:53:42z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,64,35,36,961.46,0.04,36616,0,94,20,32,38.6,20,31.8,38.6,94,93,3496.2,938.2,199.8,32.8,9.2,3.6,25,39,43.33,23,35,43.33,111,100,4759,1272.67,241.33,24,5.33
2024/04/10T14:53:50z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,64,35,35,961.34,0.04,36616,0,102,20.8,33,36.8,20.6,32.2,36.8,96,94,3682.8,977.4,183,27.2,4,2.8,27.67,43.67,48.67,24,37.67,47.33,122,108,5389,1387.33,245.33,38.67,6
2024/04/10T14:54:20z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,63,34,34,962.16,nan,36704,0,29,27.6,39,44.8,24.2,35.8,44.2,111,103,4866,1332.8,212.8,19.6,6.8,6.4,31,46,52,27,40,50,128,113,5940,1460,244,40,6
2024/04/10T14:54:28z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,63,34,34,962.54,0.04,36616,0,37,27.67,45.67,52.33,24,40.67,51,127,115,4790,1293,238.33,42.67,8.67,0.67,31,49,53.4,26.6,41,50.6,135,116,6514.2,1533,263.6,37.2,4.8
2024/04/10T14:54:36z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,63,34,34,962.56,0.04,36616,0,45,28,46,50,24.67,40.33,49,128,114,4786,1311.67,235.33,41.33,4.67,0,32.6,52.4,54,27.4,43.2,51.2,144,121,8278.2,1642.4,250.4,45.2,2
2024/04/10T14:54:44z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,63,34,34,962.66,0.04,36616,0,53,24,41.25,41.75,22.75,36.75,41.75,116,105,4150.5,1188.75,194.75,35,0,0,34,52,54,27,43,51,143,121,8587.5,1703,264.5,41.5,2
2024/04/10T14:54:52z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,63,34,34,962.55,0.04,36616,0,61,26.5,40,45,24,37,45,113,106,4374,1266,211,28,4,2,35.33,53.33,56.67,28.67,44,52.67,146,123,8524,1747.67,277.33,35.33,4
2024/04/10T14:55:00z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,63,34,34,962.61,0.04,36616,0,69,28.8,41.4,46.8,25,37.4,46.8,117,107,4772.4,1354.6,224.8,24,6,2,37.67,55.67,59,29.33,45,54,151,126,9408,1855.33,287.33,37.33,5.33
2024/04/10T14:55:08z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,63,34,34,962.61,0.04,36616,0,77,31,45,50,26,39,49,126,111,5151,1426,275,16,6,4,38,57.75,60.5,30,46,55,152,128,10014,1935,278.5,34.5,4
2024/04/10T14:55:16z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,63,34,34,962.66,0.04,36616,0,85,31,45,50,26,39,49,126,111,5189,1423.33,275,16,6,4,37,54.4,56.4,29,44.4,52.4,149,124,9999,1913.8,241.6,25.6,2
2024/04/10T14:55:24z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,53,34,25,952.87,0.04,36616,0,93,18,29,36.25,18,29,36.25,87,87,3031.5,869.25,188.25,24.5,9.5,5.5,32.67,46.67,51,27.33,40,49.67,130,113,8678,1650.67,192,39.33,4
2024/04/10T14:55:32z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,63,34,34,962.23,0.04,36616,0,101,17.8,33.4,39.4,17.8,32.6,39.4,97,95,2584.2,829.4,216.4,39.2,8,2.4,27,42.5,44.5,24.5,37,44,119,106,8026.5,1421,176,41,2
2024/04/10T14:56:02z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,63,34,34,958.1,nan,36704,0,29,34.8,52.8,58.6,28.8,43.6,54.8,145,122,5770.8,1598.6,310.6,38,5.6,3.2,32,48,49,27,41,48,133,116,8262,1556,202,38,2
2024/04/10T14:56:10z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,63,34,34,958.08,0.04,36616,0,37,33,50.33,54.33,27.33,41.67,51.67,139,117,5401,1521.67,279.67,38,6,4,35.2,51.6,54,28.6,42.6,52,142,120,8850,1722,206,35.6,2
2024/04/10T14:56:18z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,63,34,34,958.11,0.04,36616,0,45,31,46.5,48,26,40,47.5,129,113,5088,1417,241.5,34,2,2,34,46.8,51.4,27.8,40.4,49.4,130,114,8361,1652.6,194.4,30.8,4.8
2024/04/10T14:56:26z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,63,34,34,958.16,0.04,36616,0,53,30.75,45,45.5,25.75,39.5,45.5,126,112,4845.75,1374,213,35,0,0,33.25,48.25,52.25,28.25,41.25,50,133,116,9349.5,1674.5,206.5,32.5,5.5
2024/04/10T14:56:34z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,62,34,33,958.19,0.04,36616,0,61,29.4,41.6,43,25,37.6,43,117,107,4623.6,1319.4,223.6,30.8,0,0,34,48.5,50.5,28.5,41.5,49,134,117,9787.5,1732,183,28,2
2024/04/10T14:56:42z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,62,34,33,958.18,0.04,36616,0,69,28.8,38.6,40.6,24.6,35.6,40.6,110,102,4720.8,1315.6,213,18.8,2,0,35,49.33,52.33,29,42,50.33,136,118,10056,1765.67,180,31.33,3.33
2024/04/10T14:56:50z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,62,34,33,958.13,0.04,36616,0,77,28,40.5,41.5,25,37,41.5,114,106,4884,1335.5,224,14,2,0,44.4,63.2,69,32.2,47.2,59,155,131,13747.2,2431.8,239.2,44,9.2
2024/04/10T14:56:58z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,62,34,33,958.36,0.04,36616,0,85,27.67,42.67,45.67,24.67,38.33,45.67,120,109,4863,1336.33,234.33,22.67,4,0,43.25,60,65,31.75,46.5,57.5,154,129,11703,2223,252,35.5,5
2024/04/10T14:57:06z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,62,34,33,958.74,0.04,36616,0,93,23.6,46,49.6,22.2,39.4,48.4,128,112,4150.8,1160,255.2,56.8,3.2,0,45.33,60.33,61.33,33,46.33,55,154,129,12985,2319.33,224,24.67,2
2024/04/10T14:57:14z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,62,34,33,958.77,0.04,36616,0,101,26.25,41.25,46,23.75,37.25,45.75,116,107,4608.75,1251.25,231.5,34,4,2,46,61,62,33,47,55,154,130,13125,2338,224,22,2
2024/04/10T14:57:44z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,62,35,34,958.75,nan,36704,0,29,28.2,43.6,51.4,25.2,38.8,50.2,122,110,4846.2,1308,222.2,38.8,7.2,3.6,51,69,72,35,50,61,158,138,15426,2698,270,36,2
2024/04/10T14:57:52z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,62,35,34,958.75,0.04,36616,0,37,26,44,50,24,38,49,123,108,4539,1268,239,38,8,2,52,68.8,70.8,35,50.4,60.6,158,139,14944.2,2738.8,234.4,31.6,2.4
2024/04/10T14:58:00z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,62,35,34,958.79,0.04,36616,0,45,27,45,51,24,39,50,126,111,4647,1306,242,36,8,2,49.8,67.6,72,34.6,49.2,61,157,136,14407.2,2575.6,277.2,32.8,6
2024/04/10T14:58:08z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,62,35,34,958.77,0.04,36616,0,53,28,45.75,51.25,25,39.75,49.5,127,113,4713.75,1364.25,253.5,31,5.5,1.5,52.67,72.33,77.33,35,51.33,64.33,160,141,15729,2767.33,247.33,42.67,6.67
2024/04/10T14:58:16z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,63,35,35,958.78,0.04,36616,0,61,27.4,44.2,45.4,24.2,38.2,45.4,124,109,4659,1327,248.2,16.8,2,0,53,73,79.5,35.5,51.5,65,160,141,15934.5,2807,264,48,9
2024/04/10T14:58:24z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,63,35,35,958.84,0.04,36616,0,69,27.2,43.4,45.2,24.2,38,45.2,122,108,4719,1322,257.8,18.4,2,0.4,55,75,81,36,52,66,161,143,16413,2902,270,48,8
2024/04/10T14:58:32z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,63,35,35,958.82,0.04,36616,0,77,26,39.5,46,24,36.5,46,112,105,4692,1280.5,230,20,6,5,53.8,71.4,79.8,35.4,51,64.4,159,140,16114.8,2834.8,270.8,44,12
2024/04/10T14:58:40z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,63,35,34,958.82,0.04,36616,0,85,26,38.67,47,24,35.67,47,110,103,4688,1272.33,222.67,22,8,6,45,62.5,68.25,32.25,47.5,58.75,155,132,14143.5,2402.25,225.5,47.5,7
2024/04/10T14:58:48z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,63,35,34,958.8,0.03,36616,0,93,22.75,35.75,44,21.75,34,44,103,98,4041.75,1126,172.5,32.5,8.5,6.5,45.67,60.67,64.33,32.67,46.67,57.33,154,130,14373,2410.33,211.33,34,5.33
2024/04/10T14:58:56z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,63,35,34,958.8,0.04,36616,0,101,21,37.5,41,21,35,41,107,100,3694.5,1023.5,170,41,4,4,45.5,60,64,32.5,46.5,57,154,129,14761.5,2471.5,182,36,6
2024/04/10T14:59:25z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,62,34,33,958.73,nan,36704,0,29,23.6,35.2,42,22.6,34,42,101,98,4040.4,1106.8,216,26.4,9.6,6,56,67,72,36,50,62,157,138,17283,3022,194,14,6
2024/04/10T14:59:33z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,62,34,33,958.79,0.03,36616,0,37,24,42.67,44.67,23,38,44.67,120,108,4017,1150.67,246.67,47.33,4,2,53.8,66.8,71.8,35.6,49.2,62.2,157,136,16634.4,2884.4,201.2,16.8,6
2024/04/10T14:59:41z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,57,34,29,954.32,0.04,36616,0,45,24.67,42.67,45.33,23,38,45.33,120,108,4142,1187,253,43.33,4.67,2.67,42.4,56.4,61.6,31.6,45.2,55.8,152,126,13878.6,2321.6,205.6,16.4,5.2
2024/04/10T14:59:49z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,62,34,34,958.76,0.04,36616,0,53,25,40.25,44.25,23,37,44.25,114,106,4191,1202.75,227.75,33,6,4,39.25,55.75,58.75,30,44.75,53.75,151,125,11139.75,2022.5,244,26.5,3.5
2024/04/10T14:59:57z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,62,34,33,958.69,0.04,36616,0,61,25,37,42,23,35,42,106,100,4107,1155.4,195.2,25.6,8,4,44,61,65,32,46.5,57.5,154,129,12487.5,2272.5,242,38,5
