UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b
2024/04/08T13:25:59z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,42,44,974.58,nan,36704,0,29,0,0.4,0.4,0,0.4,0.4,2,2,62.4,15.6,4.4,4.4,0,0,0,1,1,0,1,1,4,4,168,46,10,2,0
2024/04/08T13:26:07z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,42,44,974.6,0.04,36616,0,37,0,0,0,0,0,0,0,0,95,21.33,0,0,0,0,0,1,1,0,1,1,4,4,196.8,54.4,10.4,0,0
2024/04/08T13:26:15z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,41,44,974.64,0.04,36616,0,45,0,0,0,0,0,0,0,0,151,30,0,0,0,0,0,0,0,0,0,0,0,0,118.8,34.4,10,0,0
2024/04/08T13:26:23z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,41,43,974.54,0.04,36616,0,53,0,0,0,0,0,0,0,0,180,35.5,1.5,0,0,0,0,0,3,0,0,3,0,0,135,35,16,4,4
2024/04/08T13:26:31z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,41,43,974.62,0.04,36616,0,61,0,0,0,0,0,0,0,0,156.6,31.2,2,0,0,0,0,0,5,0,0,5,0,0,222,62,14,6,6
2024/04/08T13:26:39z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,41,43,974.64,0.04,36616,0,69,0,0,0,0,0,0,0,0,90,20,2,0,0,0,0.67,1.33,5.67,0.67,1.33,5.67,6,6,636,111.33,14,6,6
2024/04/08T13:26:47z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,41,43,974.57,0.04,36616,0,77,0,0,0,0,0,0,0,0,102,20,0,0,0,0,2,2,3,2,2,3,8,8,827.4,132,10,2,2
2024/04/08T13:26:55z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,41,43,974.59,0.04,36616,0,85,0,0,0,0,0,0,0,0,94,18.67,0,0,0,0,1,2,2.75,1,2,2.75,8,8,814.5,122,14,2,1.5
2024/04/08T13:27:03z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,41,43,974.55,0.04,36616,0,93,0,0,0,0,0,0,0,0,110.4,22.8,4.8,0,0,0,0,0.67,0.67,0,0.67,0.67,3,3,360,43.33,10.67,2,0
2024/04/08T13:27:11z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,41,43,974.63,0.04,36616,0,101,0,0,0,0,0,0,0,0,114,22,6.5,0.5,0,0,0,1,1,0,1,1,4,4,494,57.33,12,2,0
2024/04/08T13:27:41z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,41,43,974.52,nan,36704,0,29,0.4,0.4,2.8,0.4,0.4,2.8,2,2,260.4,59.2,10,4.8,2.8,2.8,1,2,2,1,2,2,8,8,258,72,10,0,0
2024/04/08T13:27:49z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,40,43,974.57,0.04,36616,0,37,0,0,2,0,0,2,0,0,153,47,10,2,2,2,1,1.4,1.4,1,1.4,1.4,6,6,231.6,57.2,14.8,0,0
2024/04/08T13:27:57z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,69,40,44,974.61,0.04,36616,0,45,0,0,1,0,0,1,0,0,126,41,8,1,1,1,1,1,1,1,1,1,4,4,235.2,57.2,12,0,0
2024/04/08T13:28:05z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,69,40,44,974.56,0.04,36616,0,53,0,0,0,0,0,0,0,0,85.5,27,6,0,0,0,0,0,0,0,0,0,0,0,156,31,3,0,0
2024/04/08T13:28:13z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,69,40,44,974.58,0.04,36616,0,61,0,0,0,0,0,0,0,0,106.8,27.6,6,0,0,0,0,0,0,0,0,0,0,0,108,22,4,0,0
2024/04/08T13:28:21z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,69,40,44,974.59,0.04,36616,0,69,0,0,0,0,0,0,0,0,150,29,6,0,0,0,0,0,0,0,0,0,0,0,108,22,4,0,0
2024/04/08T13:28:29z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,69,40,44,974.6,0.04,36616,0,77,0,0,0,0,0,0,0,0,147,32,10,0,0,0,0,0,0,0,0,0,0,0,97.2,26,4.8,0,0
2024/04/08T13:28:37z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,69,40,44,974.6,0.04,36616,0,85,0,0,2,0,0,2,0,0,159,38,12,2,2,2,0,0,0,0,0,0,0,0,97.5,28.5,6,0,0
2024/04/08T13:28:45z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,69,40,43,974.6,0.04,36616,0,93,0,0,2,0,0,2,0,0,142.2,33.2,12,2,2,2,0,0,0,0,0,0,0,0,80,24.67,5.33,0,0
2024/04/08T13:28:53z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,69,40,43,974.63,0.04,36616,0,101,0,0,1.6,0,0,1.6,0,0,148.8,37.6,7.2,2,2,2,0,0,0,0,0,0,0,0,76,24,5.33,0,0
2024/04/08T13:29:23z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,69,40,43,974.62,nan,36704,0,29,0,1,2.4,0,1,2.4,4,4,165,49,12.4,6,2,2,0,0,0,0,0,0,0,0,126,32,6,0,0
2024/04/08T15:56:01z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,65,35,37,974.64,nan,36704,0,29,1.4,3.4,3.4,1.4,3.4,3.4,14,14,334.8,108.4,24.4,4,0,0,1,3,3,1,3,3,13,13,366,96,30,0,0
2024/04/08T15:56:09z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,65,35,37,974.72,0.04,36616,0,37,1,2.67,2.67,1,2.67,2.67,11,11,278,82.33,18.67,3.33,0,0,1,2,2,1,2,2,8,8,310.8,89.6,18.8,0,0
2024/04/08T15:56:17z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,65,35,37,974.77,0.04,36616,0,45,1,2,2,1,2,2,8,8,258,77,16,2,0,0,1,1,1,1,1,1,4,4,309.6,85.2,10.8,0,0
2024/04/08T15:56:25z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,36,38,974.82,0.04,36616,0,53,0.6,2,2,0.6,2,2,8,8,316.2,84,14,2,0,0,1.2,1,1,1,1,1,4,4,234,64.4,10,0,0
2024/04/08T15:56:33z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,64,36,36,972.4,0.04,36616,0,61,0.4,1,1,0.4,1,1,4,4,259.2,68.4,8,0,0,0,1,1.67,1.67,1,1.67,1.67,7,7,316,87.33,14,0,0
2024/04/08T15:56:41z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,36,38,974.9,0.04,36616,0,69,1,2.4,2.4,1,2.4,2.4,10,10,400.8,110,14.8,2,0,0,1,2,2,1,2,2,8,8,342,92.67,14,0,0
2024/04/08T15:56:49z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,35,38,974.88,0.04,36616,0,77,1,2,2,1,2,2,8,8,345,105,14,2,0,0,1,2,2,1,2,2,8,8,372,98.8,14,0,0
2024/04/08T15:56:57z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,35,38,974.82,0.04,36616,0,85,1,2,3.33,1,2,3.33,8,8,353,106.33,16.67,3.33,1.33,1.33,1,1.75,1.75,1,1.75,1.75,7,7,361.5,98,9,0,0
2024/04/08T15:57:05z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,35,38,974.27,0.04,36616,0,93,2,3,4,2,3,4,13,13,433.5,121,22,3.5,2,2,1,1,1,1,1,1,4,4,314,75.33,10,0,0
2024/04/08T15:57:13z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,67,36,39,974.88,0.04,36616,0,101,1,2,3,1,2,3,8,8,348,92.4,18,2,2,2,0.67,1,1,0.67,1,1,4,4,322,76.67,11.33,0,0
2024/04/08T15:57:43z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,67,35,38,974.83,nan,36704,0,29,1,1.4,1.4,1,1.4,1.4,6,6,423,95.4,14,0,0,0,2,3,4,2,3,4,13,13,498,120,22,4,2
2024/04/08T15:57:51z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,67,35,38,974.95,0.04,36616,0,37,1,1.5,1.5,1,1.5,1.5,6,6,306,81,14,0,0,0,2,3.6,5,2,3.6,5,15,15,565.2,144.8,35.2,4,2
2024/04/08T15:57:59z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,35,38,974.86,0.04,36616,0,45,1,1.5,2,1,1.5,2,6,6,316.5,85,15,2,1,0,2.4,4.4,6,2.4,4.4,6,18,18,613.2,155.6,40.8,6,2
2024/04/08T15:58:07z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,35,38,974.85,0.04,36616,0,53,1,2,3,1,2,3,8,8,426,106.25,16.5,4,2,0,2.5,4,4.5,2.5,4,4.5,17,17,558,149,35,3,1
2024/04/08T15:58:15z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,35,38,974.85,0.04,36616,0,61,1.4,2,3,1.4,2,3,8,8,442.2,115.4,14,4,2,0,2,3.33,4.33,2,3.33,4.33,14,14,476,132.67,27.33,2.67,2
2024/04/08T15:58:23z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,35,37,974.87,0.04,36616,0,69,2,2.5,4,2,2.5,4,10,10,520.5,128,13,5,2,0,2,3,4,2,3,4,13,13,444,126,21.33,2,2
2024/04/08T15:58:31z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,35,37,974.9,0.04,36616,0,77,1,2,2,1,2,2,8,8,366,96,8,2,0,0,2,3,5,2,3,5,13,13,460.8,138.4,22.8,4,4
2024/04/08T15:58:39z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,35,38,974.86,0.04,36616,0,85,1,1,1,1,1,1,4,4,330,84,6,2,0,0,2,3,4,2,3,4,13,13,471.6,140,30,2,2
2024/04/08T15:58:47z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,67,35,39,974.81,0.04,36616,0,93,1,1,2,1,1,2,4,4,390,89.2,11.6,2,0,0,2,3,4,2,3,4,13,13,432,114,32,4,2
2024/04/08T15:58:55z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,35,38,974.87,0.04,36616,0,101,1.4,2,2.4,1.4,2,2.4,8,8,368.4,104.8,12,2,0,0,2,3,3,2,3,3,13,13,435,114,31,2,0
2024/04/08T15:59:24z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,35,38,974.9,nan,36704,0,29,2,2.4,2.4,2,2.4,2.4,10,10,541.2,140.6,10.8,0,0,0,2,4,6,2,4,6,17,17,558,150,34,4,2
2024/04/08T15:59:32z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,66,35,37,974.91,0.04,36616,0,37,2,2,2,2,2,2,8,8,531,122,7,1,0,0,2.6,4,6,2.6,4,6,17,17,540,153.6,38,4,2
2024/04/08T15:59:40z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,67,35,38,974.86,0.03,36616,0,45,1.5,2,2,1.5,2,2,8,8,468,110.5,9,2,0,0,3,4,5,3,4,5,17,17,603.6,164.8,27.6,4,2
2024/04/08T15:59:48z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,67,35,38,974.88,0.04,36616,0,53,1,2,2,1,2,2,8,8,436.5,106,11.5,2,0,0,2,2.5,2.5,2,2.5,2.5,10,10,531,141,19,0,0
2024/04/08T15:59:56z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,67,35,38,974.89,0.04,36616,0,61,1,2,2,1,2,2,8,8,422.4,97.2,12,2,0,0,1,2,2,1,2,2,8,8,522,124,16,0,0
2024/04/08T16:00:04z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,67,35,38,974.91,0.04,36616,0,69,1,1,1,1,1,1,4,4,352.5,92,11,0,0,0,1,2,2,1,2,2,8,8,510,120,17.33,0,0
2024/04/08T16:00:12z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,67,35,38,974.92,0.04,36616,0,77,1,1,1,1,1,1,4,4,378,106,8,0,0,0,1.4,3,4,1.4,3,4,13,13,541.2,133.6,26,2,2
2024/04/08T16:00:20z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,67,35,38,975.03,0.03,36616,0,85,1,1,1,1,1,1,4,4,348,100,10,0,0,0,1,3,4,1,3,4,13,13,519,125.5,22,2,2
2024/04/08T16:00:28z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,67,35,38,974.92,0.04,36616,0,93,1,2,2,1,2,2,8,8,343.2,98.8,12,0,0,0,1.67,2.67,3.67,1.67,2.67,3.67,11,11,876,160,20,2,2
2024/04/08T16:00:36z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,67,35,38,974.31,0.03,36616,0,101,1,2,2,1,2,2,8,8,410.4,114.6,14,0,0,0,2,3.67,4.67,2,3.67,4.67,15,15,1103,191.33,20,2,2
2024/04/08T16:01:06z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,63,35,35,971.26,nan,36704,0,29,2.2,5.2,6.4,2.2,5.2,6.4,22,22,663.6,168.4,33.2,11.2,1.6,1.6,2,7,7,2,7,7,29,29,594,170,40,16,0
2024/04/08T16:01:14z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,67,35,38,974.9,0.04,36616,0,37,2,3,5,2,3,5,13,13,491.25,118.75,28,5.5,2,2,2,5,5,2,5,5,21,21,447.6,130.8,34.4,9.2,0
2024/04/08T16:01:22z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,67,35,38,975,0.04,36616,0,45,2,3.5,5,2,3.5,5,15,15,576,139,34,4,2,2,2,3.8,3.8,2,3.8,3.8,16,16,417.6,122.8,27.2,3.6,0
2024/04/08T16:01:30z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,67,35,38,974.97,0.04,36616,0,53,2,4,5.5,2,4,5.5,17,17,630,148,42,5,2,2,2,3,3,2,3,3,13,13,472.5,130,20.5,0,0
2024/04/08T16:01:38z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,35,39,974.92,0.04,36616,0,61,2,4,4,2,4,4,17,17,528.6,134.8,34.4,3.2,0,0,2,2.5,2.5,2,2.5,2.5,10,10,435,121,17,0,0
2024/04/08T16:01:46z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,35,39,974.9,0.04,36616,0,69,1,2.75,2.75,1,2.75,2.75,11,11,437.25,109,24.5,2,0,0,2,2,2,2,2,2,8,8,447,129,16.5,0,0
2024/04/08T16:01:54z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,35,39,974.91,0.03,36616,0,77,1,1,1,1,1,1,4,4,319,90.67,10,0,0,0,1,2,2,1,2,2,8,8,397.5,115.5,20,0,0
2024/04/08T16:02:02z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,35,39,974.99,0.04,36616,0,85,1,1,1.5,1,1,1.5,4,4,331.5,94,12,1,0,0,1,3,3,1,3,3,13,13,403.2,116.4,22.8,2,0
2024/04/08T16:02:10z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,34,39,974.96,0.04,36616,0,93,1,2,2.6,1,2,2.6,8,8,385.2,100.8,19.6,2,0,0,1,3,3.33,1,3,3.33,13,13,448,114.67,18,2.67,0.67
2024/04/08T16:02:18z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,34,39,974.94,0.04,36616,0,101,1,2.2,2.8,1,2.2,2.8,9,9,363,105.6,20,3.6,0,0,1,3,4,1,3,4,13,13,432,112,18,4,2
2024/04/08T16:02:48z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,34,38,974.96,nan,36704,0,29,2.6,3.6,4.6,2.6,3.6,4.6,15,15,640.8,159.4,16.8,4,2,0,1,2,2,1,2,2,8,8,438,118,14,0,0
2024/04/08T16:02:56z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,34,38,974.93,0.03,36616,0,37,1,2,2.25,1,2,2.25,8,8,373.5,108,12.5,0.5,0.5,0,1,1.25,1.25,1,1.25,1.25,5,5,412.5,95,10,0.5,0
2024/04/08T16:03:04z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,34,38,974.98,0.03,36616,0,45,1,2,3,1,2,3,8,8,381,113,14,2,2,0,1,2.4,2.4,1,2.4,2.4,10,10,423.6,103.6,13.6,2,0
2024/04/08T16:03:12z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,34,38,974.92,0.03,36616,0,53,1,2,3,1,2,3,8,8,381,111.5,14,2,2,0,1.75,3,3,1.75,3,3,13,13,438,107.5,19.5,2,0
2024/04/08T16:03:20z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,34,38,974.95,0.04,36616,0,61,1,1,2.6,1,1,2.6,4,4,329.4,90.8,13.2,2,2,0,2,3.5,3.5,2,3.5,3.5,15,15,489,127,27,1,0
2024/04/08T16:03:28z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,34,39,974.9,0.03,36616,0,69,0.25,1,1,0.25,1,1,4,4,297,75,7.5,0,0,0,2,3,3,2,3,3,13,13,462,120,20,0,0
2024/04/08T16:03:36z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,34,38,974.96,0.04,36616,0,77,1,1,1,1,1,1,4,4,260,72.67,8,0,0,0,2,2.6,2.6,2,2.6,2.6,11,11,451.2,121.2,16.4,1.2,0
2024/04/08T16:03:44z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,34,38,974.91,0.03,36616,0,85,1,1,1,1,1,1,4,4,258,74,9,0,0,0,1,2,2,1,2,2,8,8,364.8,93.6,8,2,0
2024/04/08T16:03:52z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,34,38,974.96,0.03,36616,0,93,1.8,2,2,1.8,2,2,8,8,390.6,108.6,22.8,0,0,0,1,1.33,1.33,1,1.33,1.33,6,6,350,85.33,8.67,2,0
2024/04/08T16:04:00z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,34,38,974.95,0.04,36616,0,101,2,2.4,2.4,2,2.4,2.4,10,10,391.2,118.2,25.2,0,0,0,1,2,2,1,2,2,8,8,378,96,10,2,0
2024/04/08T16:04:29z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,69,34,39,974.97,nan,36704,0,29,1,2,2.4,1,2,2.4,8,8,348,93.2,20.4,0.8,0,0,1,4,4,1,4,4,17,17,696,138,30,2,0
2024/04/08T16:04:37z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,69,34,39,975.03,0.03,36616,0,37,1,3,3.5,1,3,3.5,13,13,383.25,104.25,30.5,4.5,0,0,2.2,7.4,9.2,2.2,7.4,9.2,31,31,771.6,185.2,46.8,21.2,1.6
2024/04/08T16:04:45z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,69,34,39,974.98,0.03,36616,0,45,1.5,3.5,6,1.5,3.5,6,15,15,465,128.5,39,7,1,1,2,8,8.8,2,8,8.8,33,33,498,153.6,51.2,24.4,0.8
2024/04/08T16:04:53z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,69,34,39,974.95,0.03,36616,0,53,2,4,7,2,4,7,17,17,522,144,42,9,2,2,1.5,5.5,5.5,1.5,5.5,5.5,23,23,423,128,44,14,0
2024/04/08T16:05:01z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,69,34,39,975.05,0.03,36616,0,61,1.4,3.6,6.6,1.4,3.6,6.6,15,15,429,126,32.8,9.2,4,2,2,4.5,4.5,2,4.5,4.5,19,19,441,128,37,8,0
2024/04/08T16:05:09z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,69,34,39,974.97,0.03,36616,0,69,1.25,2.25,4,1.25,2.25,4,9,9,432,118,17,4,2,0,2,3.25,3.25,2,3.25,3.25,14,14,474,134,35,2.5,0
2024/04/08T16:05:17z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,69,34,39,974.93,0.03,36616,0,77,1,1,2,1,1,2,4,4,332,90,12,2,2,0,1,2,2,1,2,2,8,8,424.8,118.8,23.2,0,0
2024/04/08T16:05:25z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,69,34,39,974.93,0.03,36616,0,85,1,1,1.5,1,1,1.5,4,4,330,88,12,1,1,0,1.4,2.4,2.4,1.4,2.4,2.4,10,10,428.4,124.4,24.8,0,0
2024/04/08T16:05:33z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,34,40,974.94,0.03,36616,0,93,1,2,2,1,2,2,8,8,366,95.6,16.8,2,0,0,0,1,3,0,1,3,4,4,402,112,20,4,2
2024/04/08T16:05:41z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,70,34,40,974.96,0.03,36616,0,101,1,2,2,1,2,2,8,8,458.4,118.2,15.6,2,0,0,0,1,4,0,1,4,4,4,432,120,20,4,2
2024/04/08T16:06:11z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,32,37,973.27,nan,36704,0,29,1.6,2,2,1.6,2,2,8,8,429,111.2,14,0,0,0,10,16,16,10,16,16,60,60,5916,734,34,22,0
2024/04/08T16:06:19z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,32,37,973.22,0.03,36616,0,37,1,2.25,2.25,1,2.25,2.25,9,9,380.25,97.5,17,0,0,0,19.4,20.2,20.2,19,20.2,20.2,68,68,9459,1214.2,12.4,2.4,0
2024/04/08T16:06:27z,10:52:1c:41:8c:3b,7.02,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,68,33,37,973.18,0.03,36616,0,45,1,3,3,1,3,3,13,13,469.5,107.5,17,1,0,0,11.75,14.25,14.25,11.75,14.25,14.25,56,56,6808.5,747,26.5,9,0
