DateTime_cdt,Latitude,Longitude,Alt_MSL_ft,Alt_AGL_m,CO2_ppm,CO_ppm,PM2.5_mg.m3,deltaCO2_mg.m3,deltaCO_mg.m3,Carbon_sampled_mg.m3
2024-04-09T13:55:00,39.099634,-96.5601338,1365.037797,0.063520526,389.5946695,0.524662229,0.004058985,,0.60203292,
2024-04-09T13:55:01,39.0996346,-96.56013854,1356.783203,-2.452479665,389.5946695,1.091906336,0.006088478,,1.252927165,
2024-04-09T13:55:02,39.0996346,-96.5601387,1356.843899,-2.433979585,389.5946695,1.190228648,0.006088478,,1.365748835,
2024-04-09T13:55:03,39.0996346,-96.56013884,1357.012862,-2.382479662,390.7371505,1.447379309,0.005073731,,1.660820893,
2024-04-09T13:55:04,39.09963452,-96.5601379,1358.692652,-1.870479731,390.7371505,1.757472754,0.005750229,,2.01664308,
2024-04-09T13:55:05,39.09963438,-96.56013678,1360.352757,-1.364479544,390.7371505,1.855795066,0.005750229,,2.12946475,
2024-04-09T13:55:06,39.09963446,-96.56013908,1357.183466,-2.330479624,390.7371505,2.218831295,0.004735483,,2.546037067,
2024-04-09T13:55:07,39.0996344,-96.5601391,1357.229397,-2.316479718,390.7371505,2.37009639,0.004735483,,2.719608866,
2024-04-09T13:55:08,39.09963448,-96.56013914,1357.347508,-2.280479684,390.7371505,2.574304268,0.005750229,,2.953930794,
2024-04-09T13:55:09,39.09963458,-96.56013822,1358.909187,-1.804479741,390.7371505,2.725569363,0.007779721,,3.127502593,
2024-04-09T13:55:10,39.0996347,-96.5601396,1357.360631,-2.276479671,390.7371505,2.982720025,0.004397234,,3.422574651,
2024-04-09T13:55:11,39.09963478,-96.56013992,1357.340946,-2.282479598,390.7371505,3.186927904,0.004397234,,3.65689658,
2024-04-09T13:55:12,39.09963486,-96.56013908,1358.863256,-1.818479632,391.8796315,3.602906915,0.007103224,2.060079947,4.134219027,2.33364814
2024-04-09T13:55:13,39.09963472,-96.56013804,1360.267455,-1.390479594,390.7371505,3.905437106,0.006426726,,4.481362624,
2024-04-09T13:55:14,39.09963465,-96.5601375,1360.969555,-1.176479636,390.7371505,4.313852863,0.005073731,,4.950006481,
2024-04-09T13:55:19,39.0996351,-96.5601412,1357.196589,-2.326479673,390.7371505,4.828154186,0.009132716,,5.540150597,
2024-04-09T13:55:20,39.09963432,-96.56013708,1361.592915,-0.98647963,390.7371505,5.289512726,0.003720736,,6.069544584,
2024-04-09T13:55:21,39.09963505,-96.56014148,1357.155579,-2.338979597,390.7371505,5.6449857,0.004058985,,6.477438311,
2024-04-09T13:55:22,39.0996349,-96.56014014,1358.633597,-1.888479634,390.7371505,5.493720605,0.006426726,,6.303866512,
2024-04-09T13:55:23,39.09963504,-96.56014046,1358.712337,-1.864479682,390.7371505,5.34245551,0.005073731,,6.130294713,
2024-04-09T13:55:24,39.09963548,-96.56014238,1357.516471,-2.228979639,391.8796315,5.440777821,0.007103224,2.060079947,6.243116383,3.237461292
2024-04-09T13:55:25,39.09963494,-96.56013866,1361.73071,-0.944479592,391.8796315,5.955079145,0.004397234,2.060079947,6.833260499,3.490380199
2024-04-09T13:55:26,39.09963732,-96.56013696,1367.314699,0.757520377,391.8796315,6.159287023,0.004397234,2.060079947,7.067582427,3.590803883
2024-04-09T13:55:27,39.09964268,-96.56013955,1370.623427,1.766020473,391.8796315,5.902136362,0.005073731,2.060079947,6.772510369,3.464344429
