DateTime_cdt,Latitude,Longitude,Alt_MSL_ft,Alt_AGL_m,CO2_ppm,CO_ppm,PM2.5_mg.m3,deltaCO2_mg.m3,deltaCO_mg.m3,Carbon_sampled_mg.m3
2024-04-10T15:52:00,39.09952045,-96.61443805,1188.15148,1.148571104,397.8800624,0.278555317,0.017874642,,0.320732566,
2024-04-10T15:52:01,39.09951974,-96.61443926,1185.900824,0.462571216,397.8800624,0.224375869,0.011916428,,0.258349576,
2024-04-10T15:52:02,39.09952,-96.6144379,1188.217097,1.168571166,397.8800624,0.177936342,0.012617394,,0.204878442,
2024-04-10T15:52:03,39.09951996,-96.6144379,1188.263029,1.182571178,397.8800624,0.278555317,0.010164012,,0.320732566,
2024-04-10T15:52:04,39.09951934,-96.61443934,1186.045181,0.506571169,396.7317729,0.278555317,0.012266911,,0.320732566,
2024-04-10T15:52:05,39.0995194,-96.614438,1188.627202,1.29357117,396.7317729,0.177936342,0.011215462,,0.204878442,
2024-04-10T15:52:06,39.09951832,-96.61444,1189.312898,1.502571188,396.7317729,0.278555317,0.010514495,,0.320732566,
2024-04-10T15:52:07,39.09951756,-96.61444104,1197.803711,4.090571235,396.7317729,0.433353741,0.012967877,,0.498969679,
2024-04-10T15:52:08,39.09952153,-96.61444398,1210.690851,8.018571385,396.7317729,0.278555317,0.01436981,,0.320732566,
2024-04-10T15:52:09,39.09953086,-96.6144561,1220.664604,11.05857142,396.7317729,0.386914214,0.011916428,,0.445498545,
2024-04-10T15:52:10,39.09954152,-96.61448424,1226.03862,12.6965715,396.7317729,0.224375869,0.011565945,,0.258349576,
2024-04-10T15:52:11,39.09954573,-96.61452215,1230.8024,14.1485716,396.7317729,0.177936342,0.012266911,,0.204878442,
2024-04-10T15:52:12,39.0995363,-96.61455768,1234.017623,15.12857161,396.7317729,0.332734765,0.014019327,,0.383115555,
2024-04-10T15:52:13,39.09951048,-96.61459668,1243.351613,17.97357164,396.7317729,0.123756893,0.017173676,,0.142495452,
2024-04-10T15:52:14,39.0994892,-96.61461344,1255.625235,21.71457175,395.5834835,0.224375869,0.012266911,,0.258349576,
2024-04-10T15:52:15,39.09945246,-96.61462738,1272.062244,26.72457191,393.2869045,0.123756893,0.011916428,,0.142495452,
2024-04-10T15:52:16,39.09941464,-96.614627,1285.566182,30.84057215,390.9903256,0,0.012266911,,0,
2024-04-10T15:52:17,39.09937538,-96.61461273,1295.426746,33.84607226,378.3591413,0,0.012617394,,0,
2024-04-10T15:52:18,39.09934948,-96.61459212,1309.253846,38.06057232,314.0549305,0.015397997,0.015070776,,0.017729473,
2024-04-10T15:52:19,39.0993203,-96.61456464,1325.513689,43.01657253,363.4313781,0.123756893,0.014019327,,0.142495452,
2024-04-10T15:52:20,39.09929832,-96.61454266,1338.584556,47.00057261,395.5834835,0.123756893,0.032244452,,0.142495452,
2024-04-10T15:52:21,39.09927718,-96.61452045,1352.833244,51.34357277,373.7659834,0.015397997,0.011916428,,0.017729473,
2024-04-10T15:52:22,39.09926238,-96.6145051,1361.576683,54.00857286,369.1728255,0,0.01542126,,0,
2024-04-10T15:52:23,39.09924218,-96.6144818,1375.70398,58.31457298,369.1728255,0,0.011916428,,0,
2024-04-10T15:52:24,39.0992185,-96.6144554,1387.633114,61.95057309,325.5378253,0,0.013318361,,0,
2024-04-10T15:52:25,39.09918872,-96.61441906,1405.749912,67.4725733,355.3933517,0,0.013318361,,0,
2024-04-10T15:52:26,39.09916398,-96.61439008,1417.465792,71.04357348,399.0283519,0.069577445,0.011565945,,0.080112463,
2024-04-10T15:52:27,39.09913778,-96.61435948,1428.328653,74.3545735,379.5074308,0,0.012266911,,0,
