time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
0,2023-10-10 00:43:08,38.4981507362985,-112.064391957574,0,Available with any HD 360 subscription,Available with any HD 360 subscription,9819.6854818808,0.656168,0,0,0,17,5,0,9819.6854818808,0,0,0,0,0,0,143.5, -9.5, 0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.316,4.307,4.314,4.318,4.301,4.314,0,32,9819.6854818808,0,6,P-GPS,
100,2023-10-10 00:43:08,38.4981507349515,-112.064391931555,0,,,9819.6854818808,0.656168,0,0.0074458007632,0.0074458007632,17,5,0,9819.6854818808,0,0,0.0074458007632,0,0,0,143.5, -9.5, 0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.316,4.307,4.314,4.318,4.301,4.314,0,32,9819.6854818808,0,41,Motors_Started,
200,2023-10-10 00:43:08,38.4981507382844,-112.064391941792,0,,,9819.6854818808,0.656168,0,0.0045642717996,0.0106117785548,17,5,0,9819.6854818808,0,0,0.0074458007632,0,0,0,143.5, -9.5, 0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.316,4.307,4.314,4.318,4.301,4.314,0,32,9819.6854818808,0,41,Motors_Started,
300,2023-10-10 00:43:08,38.4981507339094,-112.064391920057,0,,,9819.6854818808,0.656168,0,0.0107481630736,0.0170201120932,17,5,0,9819.6854818808,0,0,0.0107481630736,0,0,0,143.5, -9.5, 0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.316,4.307,4.314,4.318,4.301,4.314,0,32,9819.6854818808,0,41,Motors_Started,
400,2023-10-10 00:43:08,38.4981507372592,-112.064391926995,0,,,9819.6854818808,0.656168,0,0.0087385501484,0.0193479993068,17,5,0,9819.6854818808,0,0,0.0107481630736,0,0,0,143.5, -9.5, 0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.316,4.307,4.314,4.318,4.301,4.314,0,32,9819.6854818808,0,41,Motors_Started,
500,2023-10-10 00:43:08,38.4981507340674,-112.064392066244,0,,,9819.6854818808,0.656168,0,0.0310402897072,0.059126314228,17,5,0,9819.6854818808,0,0,0.0310402897072,0,0,0,143.5, -9.5, 0,0,0,523,373,664,1319,-76,-99,-55,45,0,0,0,99,4.316,4.307,4.314,4.318,4.301,4.314,0,32,9819.6854818808,0,41,Motors_Started,
600,2023-10-10 00:43:08,38.4981507362321,-112.064392085583,0,,,9819.6854818808,0.656168,0,0.03655183844,0.064704398396,17,5,0,9819.6854818808,0,0,0.03655183844,0,0,0,143.5, -9.5, 0,0,0,951,974,1024,1024,-11,-8,0,0,0,0,0,99,4.316,4.307,4.314,4.318,4.301,4.314,0,32,9819.6854818808,0,41,Motors_Started,
700,2023-10-10 00:43:08,38.4981507338776,-112.064392050498,0,,,9819.6854818808,0.656168,0,0.0265483604296,0.074759516828,17,5,0,9819.6854818808,0,0,0.03655183844,0,0,0,143.5, -9.5, 0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.316,4.307,4.314,4.318,4.301,4.314,0,32,9819.6854818808,0,41,Motors_Started,
800,2023-10-10 00:43:08,38.4981507364109,-112.06439206537,0,,,9819.6854818808,0.656168,0,0.0307800862868,0.079105317492,17,5,0,9819.6854818808,0,0,0.03655183844,0,0,0,143.6, -9.5, 0,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.316,4.307,4.314,4.318,4.301,4.314,0,32,9819.6854818808,0,41,Motors_Started,"Setting new Return-To-Home altitude to 61m (200 ft). Data Recorder File Index is 43. Setting new Maximum Flight Altitude to 500m (1640 ft)"
900,2023-10-10 00:43:08,38.4981507299694,-112.064392040125,0,,,9819.6854818808,0.656168,0,0.0236844495768,0.086687010648,17,5,0,9819.6854818808,0,0,0.03655183844,0,0,0,143.9, -9.4, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,4.316,4.307,4.314,4.318,4.301,4.314,0,32,9819.6854818808,0,41,Motors_Started,
