time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
0,2023-10-08 21:41:30,38.4982351815085,-112.064395385915,0,Available with any HD 360 subscription,Available with any HD 360 subscription,9821.3763638247,0.656168,0,0,0,16,5,0,9821.3763638247,0,0,0,0,0,0,108.9, -5.6, -1,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,99,,,,,,,0,32,9821.3763638247,0,6,P-GPS,
100,2023-10-08 21:41:30,38.4982351682581,-112.064395376901,0,,,9821.3763638247,0.656168,0,0.005476870254,0.005476870254,16,5,0,9821.3763638247,0,0,0.005476870254,0,0,0,108.9, -5.6, -1,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,99,,,,,,,0,32,9821.3763638247,0,41,Motors_Started,
200,2023-10-08 21:41:30,38.4982351940582,-112.064395537653,0,,,9821.3763638247,0.656168,0,0.043568899032,0.052333335008,16,5,0,9821.3763638247,0,0,0.043568899032,0,0,0,108.9, -5.6, -1,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,99,,,,,,,0,32,9821.3763638247,0,41,Motors_Started,
300,2023-10-08 21:41:30,38.4982351832471,-112.064395539789,0,,,9821.3763638247,0.656168,0,0.04394193054,0.056324804952,16,5,0,9821.3763638247,0,0,0.04394193054,0,0,0,108.9, -5.5, -1,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,99,,,,,,,0,32,9821.3763638247,0,41,Motors_Started,
400,2023-10-08 21:41:30,38.4982350399911,-112.064395516329,0,,,9821.3763638247,0.656168,0,0.063660435108,0.10901903236,16,5,0,9821.3763638247,0,0,0.063660435108,0,0,0,108.9, -5.5, -1,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,99,,,,,,,0,32,9821.3763638247,0,41,Motors_Started,
500,2023-10-08 21:41:30,38.498235016474,-112.064395512663,0,,,9821.3763638247,0.656168,0,0.07025262692,0.117663061508,16,5,0,9821.3763638247,0,0,0.07025262692,0,0,0,108.9, -5.6, -1,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,99,,,,,,,0,32,9821.3763638247,0,41,Motors_Started,
600,2023-10-08 21:41:30,38.4982350578956,-112.064395498295,0,,,9821.3763638247,0.656168,0,0.05535105164,0.133322510828,16,5,0,9821.3763638247,0,0,0.07025262692,0,0,0,108.8, -5.5, -1,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,99,,,,,,,0,32,9821.3763638247,0,41,Motors_Started,
700,2023-10-08 21:41:30,38.4982350368926,-112.064395489249,0,,,9821.3763638247,0.656168,0,0.060453085924,0.14140912526,16,5,0,9821.3763638247,0,0,0.07025262692,0,0,0,108.9, -5.6, -1,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,99,,,,,,,0,32,9821.3763638247,0,41,Motors_Started,"Setting new Return-To-Home altitude to 61m (200 ft). Data Recorder File Index is 33. Setting new Maximum Flight Altitude to 500m (1640 ft)"
800,2023-10-08 21:41:30,38.4982350718079,-112.064395484863,0,,,9821.3763638247,0.656168,0,0.048992127552,0.15420932252,16,5,0,9821.3763638247,0,0,0.07025262692,0,0,0,108.9, -5.5, -1.1,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,99,,,,,,,0,32,9821.3763638247,0,41,Motors_Started,
900,2023-10-08 21:41:30,38.4982350563373,-112.064395477907,0,,,9821.3763638247,0.656168,0,0.052684056804,0.160193246596,16,5,0,9821.3763638247,0,0,0.07025262692,0,0,0,108.7, -5.5, -1,0,0,446,468,451,1530,-88,-84,-87,77,0,0,0,99,,,,,,,0,32,9821.3763638247,0,41,Motors_Started,
1000,2023-10-08 21:41:31,38.4982350882929,-112.064395642733,0,,,9821.3763638247,0.656168,0,0.080834648256,0.208680452872,16,5,0,9821.3763638247,0,0,0.080834648256,0,0,0,108.6, -5.5, -1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,,,,,,,0,32,9821.3763638247,0,41,Motors_Started,
1100,2023-10-08 21:41:31,38.4982350779469,-112.064395650074,0,,,9821.3763638247,0.656168,0,0.084362863592,0.212998038312,16,5,0,9821.3763638247,0,0,0.084362863592,0,0,0,108.7, -5.5, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,,,,,,,0,32,9821.3763638247,0,41,Motors_Started,
1200,2023-10-08 21:41:31,38.4982349464437,-112.064395642545,0,,,9821.3763638247,0.656168,0,0.112805449804,0.261024942736,16,5,0,9821.3763638247,0,0,0.112805449804,0,0,0,108.7, -5.5, -1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,,,,,,,0,32,9821.3763638247,0,41,Motors_Started,
1300,2023-10-08 21:41:31,38.4982349198155,-112.064395647403,0,,,9821.3763638247,0.656168,0,0.121207024876,0.270838919428,16,5,0,9821.3763638247,0,0,0.121207024876,0,0,0,108.8, -5.5, -1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,,,,,,,0,32,9821.3763638247,0,41,Motors_Started,
1400,2023-10-08 21:41:31,38.4982349422746,-112.064395619198,0,,,9821.3763638247,0.656168,0,0.109798559944,0.282328421108,16,5,0,9821.3763638247,0,0,0.121207024876,0,0,0,108.8, -5.5, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,,,,,,,0,32,9821.3763638247,0,41,Motors_Started,
1500,2023-10-08 21:41:31,38.4982349202808,-112.064395620638,0,,,9821.3763638247,0.656168,0,0.116515423676,0.290363198268,16,5,0,9821.3763638247,0,0,0.121207024876,0,0,0,108.8, -5.5, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,,,,,,,0,32,9821.3763638247,0,41,Motors_Started,
1600,2023-10-08 21:41:31,38.4982349706053,-112.064395775147,0,,,9821.3763638247,0.656168,0,0.135179466268,0.33814961712,16,5,0,9821.3763638247,0,0,0.135179466268,0,0,0,108.8, -5.5, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,99,,,,,,,0,32,9821.3763638247,0,41,Motors_Started,
