time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
0,2023-10-11 00:24:15,38.4981790795702,-112.064460422578,0,Available with any HD 360 subscription,Available with any HD 360 subscription,9821.850547895,0.656168,0,0,0,14,4,0,9821.850547895,0,0,0,0,0,0,147.3, -4.9, -2.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,98,4.296,4.302,4.306,4.302,4.299,4.306,0,32,9821.850547895,0,6,P-GPS,
100,2023-10-11 00:24:15,38.4981791137198,-112.064460437947,0,,,9821.850547895,0.656168,0,0.0132097445172,0.0132097445172,14,4,0,9821.850547895,0,0,0.0132097445172,0,0,0,147.3, -4.9, -2.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,98,4.296,4.302,4.306,4.302,4.299,4.306,0,32,9821.850547895,0,41,Motors_Started,"Setting new Return-To-Home altitude to 61m (200 ft). Data Recorder File Index is 46. Setting new Maximum Flight Altitude to 500m (1640 ft)"
200,2023-10-11 00:24:15,38.4981792084681,-112.064460413145,0,,,9821.850547895,0.656168,0,0.047105316468,0.048496720712,14,4,0,9821.850547895,0,0,0.047105316468,0,0,0,147.3, -4.9, -2.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,98,4.296,4.302,4.306,4.302,4.299,4.306,0,32,9821.850547895,0,41,Motors_Started,
300,2023-10-11 00:24:15,38.4981792491177,-112.064460425917,0,,,9821.850547895,0.656168,0,0.06186679988,0.063769358996,14,4,0,9821.850547895,0,0,0.06186679988,0,0,0,147.3, -4.9, -2.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,98,4.296,4.302,4.306,4.302,4.299,4.306,0,32,9821.850547895,0,41,Motors_Started,
400,2023-10-11 00:24:15,38.4981791733861,-112.064460404429,0,,,9821.850547895,0.656168,0,0.034618767512,0.092073165676,14,4,0,9821.850547895,0,0,0.06186679988,0,0,0,147.3, -4.9, -2.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,98,4.296,4.302,4.306,4.302,4.299,4.306,0,32,9821.850547895,0,41,Motors_Started,
500,2023-10-11 00:24:16,38.4981792044787,-112.064460415636,0,,,9821.850547895,0.656168,0,0.045615815108,0.10385991146,14,4,0,9821.850547895,0,0,0.06186679988,0,0,0,147.3, -4.9, -2.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,98,4.296,4.302,4.306,4.302,4.299,4.306,0,32,9821.850547895,0,41,Motors_Started,
600,2023-10-11 00:24:16,38.4981792954542,-112.064460397682,0,,,9821.850547895,0.656168,0,0.079085304368,0.13744587054,14,4,0,9821.850547895,0,0,0.079085304368,0,0,0,147.3, -4.9, -2.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,98,4.296,4.302,4.306,4.302,4.299,4.306,0,32,9821.850547895,0,41,Motors_Started,
700,2023-10-11 00:24:16,38.4981793319324,-112.064460405813,0,,,9821.850547895,0.656168,0,0.092198493764,0.150956041576,14,4,0,9821.850547895,0,0,0.092198493764,0,0,0,147.3, -4.9, -2.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,98,4.296,4.302,4.306,4.302,4.299,4.306,0,32,9821.850547895,0,41,Motors_Started,
800,2023-10-11 00:24:16,38.4981794122373,-112.06446054238,0,,,9821.850547895,0.656168,0,0.126102038156,0.199731961772,14,4,0,9821.850547895,0,0,0.126102038156,0,0,0,147.3, -5, -2.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,98,4.296,4.302,4.306,4.302,4.299,4.306,0,32,9821.850547895,0,41,Motors_Started,
900,2023-10-11 00:24:16,38.4981794630399,-112.06446056103,0,,,9821.850547895,0.656168,0,0.14538714376,0.219017067376,14,4,0,9821.850547895,0,0,0.14538714376,0,0,0,147.2, -4.7, -2.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,98,4.296,4.302,4.306,4.302,4.299,4.306,0,32,9821.850547895,0,41,Motors_Started,
1000,2023-10-11 00:24:16,38.4981793685605,-112.064460522126,0,,,9821.850547895,0.656168,0,0.109202431316,0.255233603968,14,5,0,9821.850547895,0,0,0.14538714376,0,0,0,147.3, -4.9, -2.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,98,4.296,4.302,4.306,4.302,4.299,4.306,0,32,9821.850547895,0,41,Motors_Started,
1100,2023-10-11 00:24:16,38.4981794099938,-112.064460538062,0,,,9821.850547895,0.656168,0,0.1249835998,0.271020677964,14,5,0,9821.850547895,0,0,0.14538714376,0,0,0,147.5, -4.7, -2.4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,98,4.296,4.302,4.306,4.302,4.299,4.306,0,32,9821.850547895,0,41,Motors_Started,
1200,2023-10-11 00:24:16,38.4981794725831,-112.064460363617,0,,,9821.850547895,0.656168,0,0.144375660788,0.32581693956,14,5,0,9821.850547895,0,0,0.14538714376,0,0,0,147.4, -4.9, -2.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,98,4.296,4.302,4.306,4.302,4.299,4.306,0,32,9821.850547895,0,41,Motors_Started,
