time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
651100,2023-10-09 21:28:41,38.4851889765334,-112.054628402666,800.52496,Available with any HD 360 subscription,Available with any HD 360 subscription,10620.186412024,8.2021,0.447388,0,0,24,5,0,10620.186412024,800.52496,0.447388,0,0,-0.447388,0,258.7, -9.5, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,66,3.869,3.873,3.878,3.878,3.88,3.881,0,32,10620.186412024,800.52496,6,P-GPS,
651200,2023-10-09 21:28:41,38.4851889546121,-112.054628885835,800.52496,,,10620.186412024,8.2021,0.894776,0.138221133032,0.138221133032,24,5,0,10620.186412024,800.52496,0.894776,0.138221133032,0,-0.894776,0,258.4, -8.2, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,66,3.869,3.873,3.878,3.878,3.88,3.881,0,32,10620.186412024,800.52496,6,P-GPS,
651300,2023-10-09 21:28:41,38.4851887014211,-112.054629610589,800.52496,,,10620.186412024,8.2021,1.342164,0.35928150756,0.36488518228,24,5,0,10620.186412024,800.52496,1.342164,0.35928150756,0,-1.342164,0,258.1, -3.8, 2.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,66,3.869,3.873,3.878,3.878,3.88,3.881,0,32,10620.186412024,800.52496,6,P-GPS,
651400,2023-10-09 21:28:41,38.4851885929106,-112.054630425676,800.52496,,,10620.186412024,8.2021,1.565858,0.59446852296,0.60101051792,24,5,0,10620.186412024,800.52496,1.565858,0.59446852296,0,-1.565858,0,257.9, 0, 4,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,66,3.869,3.873,3.878,3.878,3.88,3.881,0,32,10620.186412024,800.52496,6,P-GPS,"Setting new Return-To-Home altitude to 61m (200 ft). Data Recorder File Index is 41. Setting new Maximum Flight Altitude to 500m (1640 ft)"
651500,2023-10-09 21:28:41,38.4851885424916,-112.054631326893,800.853044,,,10620.514496024,8.2021,1.565858,5489.7967636,0.85904858392,24,5,0,10620.514496024,800.853044,1.565858,5489.7967636,0,-1.565858,0,257.8, 2.7, 5,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,66,3.869,3.873,3.878,3.878,3.88,3.881,0,32,10620.514496024,800.853044,6,P-GPS,
651600,2023-10-09 21:28:41,38.4851885139939,-112.054632216906,800.853044,,,10620.514496024,8.2021,1.565858,5489.6983384,1.11344163668,24,5,0,10620.514496024,800.853044,1.565858,5489.7967636,0,-1.565858,0,257.6, 4.5, 4.9,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,66,3.869,3.873,3.878,3.878,3.88,3.881,0,32,10620.514496024,800.853044,6,P-GPS,
651700,2023-10-09 21:28:41,38.4851885589325,-112.054632917153,800.853044,,,10620.514496024,8.2021,1.565858,5489.5671048,1.31409781108,24,5,0,10620.514496024,800.853044,1.565858,5489.7967636,0,-1.565858,0,257.6, 5.3, 4.3,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,66,3.869,3.873,3.878,3.878,3.88,3.881,0,32,10620.514496024,800.853044,6,P-GPS,
651800,2023-10-09 21:28:41,38.4851886400413,-112.05463373084,800.853044,,,10620.514496024,8.2021,1.5882274,5489.4358712,1.54835634876,24,5,0,10620.514496024,800.853044,1.5882274,5489.7967636,0.223694,-1.565858,0,258.1, 6.4, 2.8,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,66,3.869,3.873,3.878,3.878,3.88,3.881,0,32,10620.514496024,800.853044,6,P-GPS,
651900,2023-10-09 21:28:42,38.4851890192799,-112.054634541726,800.853044,,,10620.514496024,8.2021,1.3645334,5489.2062124,1.8181266986,24,5,0,10620.514496024,800.853044,1.5882274,5489.7967636,0.223694,-1.342164,0,259, 7.9, 1,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,66,3.869,3.873,3.878,3.878,3.88,3.881,0,32,10620.514496024,800.853044,6,P-GPS,
652000,2023-10-09 21:28:42,38.4851891508077,-112.054635137637,800.52496,,,10620.186412024,8.2021,1.3645334,5489.0749788,1.99495085124,24,5,0,10620.514496024,800.853044,1.5882274,5489.7967636,0.223694,-0.894776,0,259.8, 9.5, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,66,3.869,3.873,3.878,3.878,3.88,3.881,0,32,10620.186412024,800.52496,6,P-GPS,
