time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
0,2023-10-10 21:09:06,38.4981851237795,-112.064447228008,0,Available with any HD 360 subscription,Available with any HD 360 subscription,9821.5237453911,0.656168,0,0,0,17,5,0,9821.5237453911,0,0,0,0,0,0,126.5, -5.3, -2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,96,4.297,4.302,4.307,4.299,4.301,4.305,0,32,9821.5237453911,0,41,Motors_Started,
100,2023-10-10 21:09:06,38.4981851366888,-112.06444732935,0,,,9821.5237453911,0.656168,0,0.0293183408332,0.0293183408332,17,5,0,9821.5237453911,0,0,0.0293183408332,0,0,0,126.4, -5.3, -2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,96,4.297,4.302,4.307,4.299,4.301,4.305,0,32,9821.5237453911,0,41,Motors_Started,
200,2023-10-10 21:09:06,38.4981851353732,-112.064447368403,0,,,9821.5237453911,0.656168,0,0.040311024912,0.040479660088,17,5,0,9821.5237453911,0,0,0.040311024912,0,0,0,126.4, -5.3, -2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,96,4.297,4.302,4.307,4.299,4.301,4.305,0,32,9821.5237453911,0,41,Motors_Started,
300,2023-10-10 21:09:06,38.4981851412721,-112.064447455966,0,,,9821.5237453911,0.656168,0,0.065403873484,0.065575133332,17,5,0,9821.5237453911,0,0,0.065403873484,0,0,0,126.4, -5.3, -2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,96,4.297,4.302,4.307,4.299,4.301,4.305,0,32,9821.5237453911,0,41,Motors_Started,
400,2023-10-10 21:09:06,38.4981851411954,-112.064447500726,0,,,9821.5237453911,0.656168,0,0.078131236096,0.078355973636,17,5,0,9821.5237453911,0,0,0.078131236096,0,0,0,126.4, -5.3, -2,0,0,365,364,414,1682,-100,-100,-92,100,0,0,0,96,4.297,4.302,4.307,4.299,4.301,4.305,0,32,9821.5237453911,0,41,Motors_Started,
500,2023-10-10 21:09:06,38.4981851472986,-112.064447416748,0,,,9821.5237453911,0.656168,0,0.05457185214,0.102438323488,17,5,0,9821.5237453911,0,0,0.078131236096,0,0,0,126.4, -5.3, -2,0,0,647,585,795,1125,-57,-67,-35,15,0,0,0,96,4.297,4.302,4.307,4.299,4.301,4.305,0,32,9821.5237453911,0,41,Motors_Started,
600,2023-10-10 21:09:06,38.4981851478831,-112.064447451639,0,,,9821.5237453911,0.656168,0,0.06445866348,0.112403546904,17,5,0,9821.5237453911,0,0,0.078131236096,0,0,0,126.4, -5.3, -2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,96,4.297,4.302,4.307,4.299,4.301,4.305,0,32,9821.5237453911,0,41,Motors_Started,
700,2023-10-10 21:09:07,38.4981851507854,-112.064447381959,0,,,9821.5237453911,0.656168,0,0.045050198292,0.13232776014,17,5,0,9821.5237453911,0,0,0.078131236096,0,0,0,126.4, -5.3, -2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,96,4.297,4.302,4.307,4.299,4.301,4.305,0,32,9821.5237453911,0,41,Motors_Started,"Setting new Return-To-Home altitude to 61m (200 ft). Data Recorder File Index is 45. Setting new Maximum Flight Altitude to 500m (1640 ft)"
800,2023-10-10 21:09:07,38.4981851518105,-112.064447406554,0,,,9821.5237453911,0.656168,0,0.05199803316,0.139360568764,17,5,0,9821.5237453911,0,0,0.078131236096,0,0,0,126.4, -5.3, -2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,96,4.297,4.302,4.307,4.299,4.301,4.305,0,32,9821.5237453911,0,41,Motors_Started,
900,2023-10-10 21:09:07,38.4981851553501,-112.064447350986,0,,,9821.5237453911,0.656168,0,0.036956366012,0.155280188696,17,5,0,9821.5237453911,0,0,0.078131236096,0,0,0,126.4, -5.4, -2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,96,4.297,4.302,4.307,4.299,4.301,4.305,0,32,9821.5237453911,0,41,Motors_Started,
1000,2023-10-10 21:09:07,38.4981851580037,-112.064447370586,0,,,9821.5237453911,0.656168,0,0.04258366278,0.16095965082,17,5,0,9821.5237453911,0,0,0.078131236096,0,0,0,126.4, -5.3, -2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,96,4.297,4.302,4.307,4.299,4.301,4.305,0,32,9821.5237453911,0,41,Motors_Started,
