time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
0,2023-10-08 20:28:59,38.4982482926341,-112.064396815394,0,Available with any HD 360 subscription,Available with any HD 360 subscription,9821.5910282017,0.656168,0,0,0,22,5,0,9821.5910282017,0,0,0,0,0,0,92.1, -2, 0.2,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,58,,,,,,,0,32,9821.5910282017,0,41,Motors_Started,
100,2023-10-08 20:29:00,38.4982482639203,-112.064396947299,0,,,9821.5910282017,0.656168,0,0.039094161356,0.039094161356,22,5,0,9821.5910282017,0,0,0.039094161356,0,0,0,92, -2, 0.2,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,58,,,,,,,0,32,9821.5910282017,0,41,Motors_Started,
200,2023-10-08 20:29:00,38.4982482736895,-112.064396966517,0,,,9821.5910282017,0.656168,0,0.043701773052,0.045637468652,22,5,0,9821.5910282017,0,0,0.043701773052,0,0,0,92.1, -2, 0.2,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,58,,,,,,,0,32,9821.5910282017,0,41,Motors_Started,
300,2023-10-08 20:29:00,38.4982484110476,-112.064396920144,0,,,9821.5910282017,0.656168,0,0.052546589608,0.097472444064,22,5,0,9821.5910282017,0,0,0.052546589608,0,0,0,92.1, -2, 0.2,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,58,,,,,,,0,32,9821.5910282017,0,41,Motors_Started,
400,2023-10-08 20:29:00,38.4982484320252,-112.064396933376,0,,,9821.5910282017,0.656168,0,0.061002626624,0.106007877408,22,5,0,9821.5910282017,0,0,0.061002626624,0,0,0,92.1, -2, 0.2,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,58,,,,,,,0,32,9821.5910282017,0,41,Motors_Started,
500,2023-10-08 20:29:00,38.4982482296864,-112.064396898524,0,,,9821.5910282017,0.656168,0,0.033028872448,0.18049869344,22,5,0,9821.5910282017,0,0,0.061002626624,0,0,0,92.1, -2, 0.2,0,0,364,364,364,1684,-100,-100,-100,100,0,0,0,58,,,,,,,0,32,9821.5910282017,0,41,Motors_Started,
600,2023-10-08 20:29:00,38.498248230972,-112.0643969063,0,,,9821.5910282017,0.656168,0,0.034350066716,0.182768050468,22,5,0,9821.5910282017,0,0,0.061002626624,0,0,0,92.1, -2, 0.2,0,0,757,750,799,1155,-40,-42,-34,20,0,0,0,58,,,,,,,0,32,9821.5910282017,0,41,Motors_Started,
700,2023-10-08 20:29:00,38.4982483822002,-112.064396880093,0,,,9821.5910282017,0.656168,0,0.037538715112,0.238448826528,22,5,0,9821.5910282017,0,0,0.061002626624,0,0,0,92, -2, 0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,58,,,,,,,0,32,9821.5910282017,0,41,Motors_Started,
800,2023-10-08 20:29:00,38.4982483972633,-112.064396882625,0,,,9821.5910282017,0.656168,0,0.042729003992,0.243991805708,22,5,0,9821.5910282017,0,0,0.061002626624,0,0,0,92.1, -2, 0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,58,,,,,,,0,32,9821.5910282017,0,41,Motors_Started,"Setting new Return-To-Home altitude to 61m (200 ft). Data Recorder File Index is 32. Setting new Maximum Flight Altitude to 500m (1640 ft)"
900,2023-10-08 20:29:00,38.4982482054083,-112.064396862829,0,,,9821.5910282017,0.656168,0,0.03458661528,0.314217857824,22,5,0,9821.5910282017,0,0,0.061002626624,0,0,0,92.4, -2, 0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,58,,,,,,,0,32,9821.5910282017,0,41,Motors_Started,
1000,2023-10-08 20:29:00,38.4982482019774,-112.064396862312,0,,,9821.5910282017,0.656168,0,0.035686352848,0.315478356552,22,5,0,9821.5910282017,0,0,0.061002626624,0,0,0,92.3, -1.9, 0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,58,,,,,,,0,32,9821.5910282017,0,41,Motors_Started,
1100,2023-10-08 20:29:01,38.4982482019614,-112.064396847928,0,,,9821.5910282017,0.656168,0,0.034361549656,0.319585640148,22,5,0,9821.5910282017,0,0,0.061002626624,0,0,0,92.2, -1.9, 0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,58,,,,,,,0,32,9821.5910282017,0,41,Motors_Started,
1200,2023-10-08 20:29:01,38.4982481988817,-112.064396844681,0,,,9821.5910282017,0.656168,0,0.035212927636,0.321042333108,22,5,0,9821.5910282017,0,0,0.061002626624,0,0,0,92.1, -1.9, 0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,58,,,,,,,0,32,9821.5910282017,0,41,Motors_Started,
1300,2023-10-08 20:29:01,38.4982482175124,-112.064396859274,0,,,9821.5910282017,0.656168,0,0.03013615582,0.32901575856,22,5,0,9821.5910282017,0,0,0.061002626624,0,0,0,92, -2, 0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,58,,,,,,,0,32,9821.5910282017,0,41,Motors_Started,
1400,2023-10-08 20:29:01,38.4982482145163,-112.064396855138,0,,,9821.5910282017,0.656168,0,0.0306774616116,0.33062337016,22,5,0,9821.5910282017,0,0,0.061002626624,0,0,0,92, -2, 0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,58,,,,,,,0,32,9821.5910282017,0,41,Motors_Started,
1500,2023-10-08 20:29:01,38.4982483943445,-112.064397031215,0,,,9821.5910282017,0.656168,0,0.071936025924,0.41328413396,22,5,0,9821.5910282017,0,0,0.071936025924,0,0,0,92, -1.9, 0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,58,,,,,,,0,32,9821.5910282017,0,41,Motors_Started,
1600,2023-10-08 20:29:01,38.4982484086289,-112.064397040316,0,,,9821.5910282017,0.656168,0,0.07691437254,0.41910762496,22,5,0,9821.5910282017,0,0,0.07691437254,0,0,0,92, -1.9, 0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,58,,,,,,,0,32,9821.5910282017,0,41,Motors_Started,
1700,2023-10-08 20:29:01,38.4982481990053,-112.064396818562,0,,,9821.5910282017,0.656168,0,0.034172245188,0.51839896672,22,5,0,9821.5910282017,0,0,0.07691437254,0,0,0,91.9, -1.9, 0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,58,,,,,,,0,32,9821.5910282017,0,41,Motors_Started,
1800,2023-10-08 20:29:01,38.4982481946082,-112.064396806996,0,,,9821.5910282017,0.656168,0,0.035845145504,0.52207022668,22,5,0,9821.5910282017,0,0,0.07691437254,0,0,0,91.9, -2, 0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,58,,,,,,,0,32,9821.5910282017,0,41,Motors_Started,
1900,2023-10-08 20:29:01,38.4982482081239,-112.064396825764,0,,,9821.5910282017,0.656168,0,0.0309753618836,0.52935369148,22,5,0,9821.5910282017,0,0,0.07691437254,0,0,0,91.9, -1.9, 0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,58,,,,,,,0,32,9821.5910282017,0,41,Motors_Started,
2000,2023-10-08 20:29:02,38.4982482054458,-112.064396815438,0,,,9821.5910282017,0.656168,0,0.0318105981308,0.53245736612,22,5,0,9821.5910282017,0,0,0.07691437254,0,0,0,91.9, -1.9, 0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,58,,,,,,,0,32,9821.5910282017,0,10,Assisted_Takeoff,
2100,2023-10-08 20:29:02,38.4982483796803,-112.064396832112,0,,,9821.5910282017,0.656168,0,0.0321155522088,0.59620736816,22,5,0,9821.5910282017,0,0,0.07691437254,0,0,0,91.8, -1.9, 0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,58,,,,,,,0,32,9821.5910282017,0,10,Assisted_Takeoff,
2200,2023-10-08 20:29:02,38.4982483933532,-112.064396822279,0,,,9821.5910282017,0.656168,0,0.036799869944,0.60192915312,22,5,0,9821.5910282017,0,0,0.07691437254,0,0,0,91.8, -1.9, 0.2,0,0,1024,1024,1024,1024,0,0,0,0,0,0,0,58,,,,,,,0,32,9821.5910282017,0,10,Assisted_Takeoff,
2300,2023-10-08 20:29:02,38.4982482169891,-112.064396839584,0,,,9821.5910282017,0.656168,0,0.0284501977608,0.66646655676,22,5,0,9821.5910282017,0,0,0.07691437254,0,0,0,91.8, -1.9, 0.2,0,0,1024,1024,1033,1024,0,0,1,0,0,0,0,58,,,,,,,0,32,9821.5910282017,0,10,Assisted_Takeoff,
